#  rho V(S=0,I=0) V(S=0,I=1)                                V(S=1,I=0) V(S=1,I=1) V_Total FFG E_total

   0.100000E-01   0.934540E-01  -0.228311E+01  -0.549362E+01   0.293647E-01  -0.765392E+01   0.348172E+01  -0.417220E+01
   0.500000E-01   0.753766E+00  -0.749439E+01  -0.133601E+02   0.579450E-01  -0.200427E+02   0.101806E+02  -0.986213E+01
   0.750000E-01   0.131561E+01  -0.987742E+01  -0.167033E+02   0.119837E+00  -0.251453E+02   0.133404E+02  -0.118049E+02
   0.100000E+00   0.195672E+01  -0.120568E+02  -0.201951E+02   0.179044E+00  -0.301161E+02   0.161607E+02  -0.139554E+02
   0.125000E+00   0.267718E+01  -0.140078E+02  -0.232701E+02   0.314030E+00  -0.342867E+02   0.187528E+02  -0.155339E+02
   0.150000E+00   0.346541E+01  -0.157583E+02  -0.261081E+02   0.517510E+00  -0.378835E+02   0.211765E+02  -0.167070E+02
   0.175000E+00   0.430674E+01  -0.173217E+02  -0.287621E+02   0.796089E+00  -0.409809E+02   0.234685E+02  -0.175124E+02
   0.200000E+00   0.519678E+01  -0.187150E+02  -0.312723E+02   0.116455E+01  -0.436260E+02   0.256535E+02  -0.179725E+02
   0.250000E+00   0.710120E+01  -0.210543E+02  -0.359396E+02   0.218399E+01  -0.477087E+02   0.297683E+02  -0.179405E+02
   0.300000E+00   0.906889E+01  -0.228366E+02  -0.402064E+02   0.354132E+01  -0.504328E+02   0.336156E+02  -0.168172E+02
   0.350000E+00   0.110275E+02  -0.240894E+02  -0.442744E+02   0.515127E+01  -0.521850E+02   0.372540E+02  -0.149311E+02
   0.400000E+00   0.129255E+02  -0.248575E+02  -0.482651E+02   0.699969E+01  -0.531974E+02   0.407224E+02  -0.124750E+02
