l0,l1,fidelity,cs0,cs1
0,1,0.993,0,0
1,2,0.989,0,0
1,4,0.99,0,0
2,3,0.995,0,0
3,5,0.992,0,0
4,7,0.991,0,0
5,8,0.986,0,0
6,7,0.995,0,0
8,9,0.991,0,0
10,7,0.987,0,0
11,14,0.986,0,0
11,8,0.983,0,0
12,13,0.963,0,0
12,15,0.98,0,0
12,10,0.994,0,0
13,14,0.898,0,0
14,16,0.99,0,0
15,18,0.996,0,0
16,19,0.99,0,0
17,18,0.989,0,0
19,22,0.991,0,0
19,20,0.989,0,0
21,18,0.987,0,0
21,23,0.99,0,0
22,25,0.995,0,0
23,24,0.997,0,0
24,25,0.996,0,0
25,26,0.991,0,0
