l0,l1,fidelity,cs0,cs1
0,1,0.9787,0,0
1,2,0.9564,0,0
2,3,0.949,0,0
3,4,0.963,0,0
4,5,0.9669,0,0
5,6,0.9663,0,0
6,7,0.956,0,0
7,8,0.9741,0,0
8,9,0.9909,0,0
