l0,l1,fidelity,cs0,cs1
1,0,0.992,0,0
2,1,0.9803,0,0
3,2,0.9902,0,0
4,1,0.9928,0,0
5,3,0.9913,0,0
7,6,0.9908,0,0
7,4,0.9929,0,0
8,5,0.0,0,0
9,8,0.9898,0,0
10,7,0.9913,0,0
11,8,0.9851,0,0
12,10,0.9876,0,0
13,12,0.9938,0,0
14,13,0.994,0,0
14,11,0.0,0,0
15,12,0.995,0,0
16,14,0.9891,0,0
18,17,0.9791,0,0
18,15,0.9829,0,0
19,16,0.9902,0,0
20,19,0.9906,0,0
21,18,0.9511,0,0
22,19,0.9827,0,0
23,21,0.9917,0,0
24,23,0.9959,0,0
25,22,0.982,0,0
25,24,0.0,0,0
26,25,0.9945,0,0
