Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,7.187,2.617,0.9891,1.0,0.865,0.0,0.0,1.0,1.0
1,12.22,21.47,0.9914,1.0,0.908,0.0,0.0,1.0,1.0
2,20.23,10.18,0.9982,1.0,0.936,0.0,0.0,1.0,1.0
3,26.29,3.598,0.9983,1.0,0.92,0.0,0.0,1.0,1.0
4,13.87,3.302,0.9875,1.0,0.889,0.0,0.0,1.0,1.0
5,11.73,3.997,0.9924,1.0,0.922,0.0,0.0,1.0,1.0
6,6.518,20.49,0.9414,1.0,0.882,0.0,0.0,1.0,1.0
7,14.07,6.319,0.9984,1.0,0.97,0.0,0.0,1.0,1.0
8,26.3,16.21,0.997,1.0,0.933,0.0,0.0,1.0,1.0
