Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,17,12.6,0.9993,1.0,0.0,5.442,0.0,0.989,0.965
1,30,2.3,0.999,1.0,0.0,4.47,0.0,0.95,0.859
2,20,2.6,0.999,1.0,0.0,5.319,0.0,0.975,0.951
3,32,6.6,0.9991,1.0,0.0,4.696,0.0,0.958,0.923
4,36,3.3,0.9992,1.0,0.0,5.215,0.0,0.984,0.967
5,28,5.4,0.9992,1.0,0.0,4.5797,0.0,0.914,0.845
