l0,l1,fidelity,cs0,cs1
0,1,0.9885,0,0
1,2,0.9756,0,0
2,3,0.9786,0,0
3,4,0.9857,0,0
4,5,0.9614,0,0
5,6,0.9756,0,0
6,7,0.9401,0,0
7,8,0.9717,0,0
8,9,0.9354,0,0
9,10,0.9641,0,0
10,11,0.9522,0,0
