Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
55,28.32,4.85,1.0,1.0,6.837,4.265,0.0,1.0,1.0
56,29.38,10.67,1.0,1.0,6.889,4.492,0.0,1.0,1.0
57,30.15,18.06,1.0,1.0,6.941,4.25,0.0,1.0,1.0
58,46.73,26.74,1.0,1.0,6.993,4.548,0.0,1.0,1.0
59,29.78,8.43,1.0,1.0,7.043,4.193,0.0,1.0,1.0
60,27.12,21.66,1.0,1.0,7.096,4.566,0.0,1.0,1.0
61,46.55,26.36,1.0,1.0,7.145,4.231,0.0,1.0,1.0
62,37.94,28.82,1.0,1.0,7.197,4.535,0.0,1.0,1.0
63,38.02,11.37,1.0,1.0,7.248,4.294,0.0,1.0,1.0
64,59.1,19.42,1.0,1.0,7.3,4.465,0.0,1.0,1.0
65,57.94,10.54,1.0,1.0,7.349,4.169,0.0,1.0,1.0
66,35.29,12.86,1.0,1.0,7.399,4.293,0.0,1.0,1.0
67,22.44,16.33,1.0,1.0,6.817,4.456,0.0,1.0,1.0
68,24.1,41.51,1.0,1.0,6.868,4.703,0.0,1.0,1.0
69,44.04,9.24,1.0,1.0,6.921,4.576,0.0,1.0,1.0
70,23.11,31.3,1.0,1.0,6.972,4.702,0.0,1.0,1.0
71,23.62,19.01,1.0,1.0,7.023,4.377,0.0,1.0,1.0
72,41.42,17.5,1.0,1.0,7.074,4.587,0.0,1.0,1.0
73,38.17,15.76,1.0,1.0,7.177,4.663,0.0,1.0,1.0
74,41.61,16.11,1.0,1.0,7.227,4.292,0.0,1.0,1.0
75,35.07,39.98,1.0,1.0,7.279,4.568,0.0,1.0,1.0
76,34.51,23.93,1.0,1.0,7.328,4.401,0.0,1.0,1.0
77,34.88,19.42,1.0,1.0,7.378,4.597,0.0,1.0,1.0
78,18.05,8.29,1.0,1.0,6.823,4.178,0.0,1.0,1.0
79,31.86,19.1,1.0,1.0,6.875,4.475,0.0,1.0,1.0
80,22.73,7.63,1.0,1.0,6.927,4.207,0.0,1.0,1.0
81,28.25,8.83,1.0,1.0,6.978,4.376,0.0,1.0,1.0
82,31.14,6.97,1.0,1.0,7.029,4.292,0.0,1.0,1.0
83,32.68,10.74,1.0,1.0,7.081,4.552,0.0,1.0,1.0
84,46.92,25.87,1.0,1.0,7.131,4.191,0.0,1.0,1.0
85,30.94,16.71,1.0,1.0,7.183,4.356,0.0,1.0,1.0
86,42.36,21.3,1.0,1.0,7.233,4.213,0.0,1.0,1.0
87,42.93,24.11,1.0,1.0,7.285,4.399,0.0,1.0,1.0
88,26.82,3.35,1.0,1.0,7.335,4.072,0.0,1.0,1.0
89,30.42,11.64,1.0,1.0,7.384,4.285,0.0,1.0,1.0
90,27.07,30.92,1.0,1.0,6.829,4.545,0.0,1.0,1.0
91,25.06,17.38,1.0,1.0,6.882,4.77,0.0,1.0,1.0
92,27.84,14.0,1.0,1.0,6.933,4.537,0.0,1.0,1.0
93,25.0,53.41,1.0,1.0,6.985,4.754,0.0,1.0,1.0
94,35.96,22.45,1.0,1.0,7.036,4.57,0.0,1.0,1.0
95,38.5,20.73,1.0,1.0,7.088,4.759,0.0,1.0,1.0
96,29.84,22.66,1.0,1.0,7.138,4.49,0.0,1.0,1.0
97,36.15,35.5,1.0,1.0,7.19,4.759,0.0,1.0,1.0
98,41.1,23.42,1.0,1.0,7.24,4.383,0.0,1.0,1.0
99,45.05,37.56,1.0,1.0,7.292,4.559,0.0,1.0,1.0
100,38.87,18.51,1.0,1.0,7.341,4.446,0.0,1.0,1.0
101,25.14,13.0,1.0,1.0,7.39,4.466,0.0,1.0,1.0
102,17.01,22.58,1.0,1.0,6.817,4.294,0.0,1.0,1.0
103,42.25,26.36,1.0,1.0,6.869,4.55,0.0,1.0,1.0
104,26.48,21.57,1.0,1.0,6.919,4.267,0.0,1.0,1.0
105,38.03,14.85,1.0,1.0,6.972,4.35,0.0,1.0,1.0
106,22.53,21.77,1.0,1.0,7.023,4.413,0.0,1.0,1.0
107,41.93,13.57,1.0,1.0,7.075,4.497,0.0,1.0,1.0
108,58.36,0.95,1.0,1.0,7.125,4.331,0.0,1.0,1.0
109,35.94,20.27,1.0,1.0,7.177,4.446,0.0,1.0,1.0
110,45.95,13.98,1.0,1.0,7.227,4.307,0.0,1.0,1.0
111,33.17,17.86,1.0,1.0,7.277,4.499,0.0,1.0,1.0
112,21.99,8.21,1.0,1.0,7.379,4.36,0.0,1.0,1.0
113,27.32,15.06,1.0,1.0,6.825,4.541,0.0,1.0,1.0
114,37.79,43.38,1.0,1.0,6.876,4.7,0.0,1.0,1.0
115,45.57,46.24,1.0,1.0,6.928,4.535,0.0,1.0,1.0
116,39.86,38.8,1.0,1.0,6.979,4.65,0.0,1.0,1.0
117,40.76,24.71,1.0,1.0,7.03,4.442,0.0,1.0,1.0
118,41.01,39.88,1.0,1.0,7.081,4.772,0.0,1.0,1.0
119,50.58,36.12,1.0,1.0,7.13,4.425,0.0,1.0,1.0
120,52.38,34.0,1.0,1.0,7.183,4.603,0.0,1.0,1.0
121,46.44,8.01,1.0,1.0,7.233,4.41,0.0,1.0,1.0
122,38.19,15.67,1.0,1.0,7.285,4.552,0.0,1.0,1.0
123,39.51,13.07,1.0,1.0,7.335,4.521,0.0,1.0,1.0
124,27.41,11.69,1.0,1.0,6.803,4.276,0.0,1.0,1.0
125,29.82,25.01,1.0,1.0,6.856,4.593,0.0,1.0,1.0
126,37.8,15.64,1.0,1.0,6.908,4.311,0.0,1.0,1.0
127,35.8,16.25,1.0,1.0,6.96,4.427,0.0,1.0,1.0
128,31.91,11.27,1.0,1.0,7.01,4.218,0.0,1.0,1.0
129,26.49,12.68,1.0,1.0,7.062,4.433,0.0,1.0,1.0
130,34.23,10.59,1.0,1.0,7.112,4.178,0.0,1.0,1.0
131,28.64,23.3,1.0,1.0,7.164,4.552,0.0,1.0,1.0
132,32.2,12.1,1.0,1.0,7.214,4.32,0.0,1.0,1.0
133,33.27,8.93,1.0,1.0,7.266,4.344,0.0,1.0,1.0
134,38.26,12.25,1.0,1.0,7.315,4.149,0.0,1.0,1.0
135,24.65,22.8,1.0,1.0,7.365,4.393,0.0,1.0,1.0
