LotArea,YearBuilt,BedroomAbvGr,BathroomAbvGr,GarageArea,Neighborhood,HouseStyle,HasPool,HasGarage,SalePrice
14433.682134224548,1963,2,3,613.2171965488428,Downtown,2Story,0,1,132163.4012702571
8445.189345179058,1951,1,2,639.802724002601,Rural,2Story,0,1,73917.51815177496
7574.519191320437,1986,5,2,627.0892056628716,Rural,1Story,0,1,128778.49603372677
8494.72886924639,2018,4,3,276.5163652973207,Downtown,2Story,0,0,124005.89803362255
12746.206353106223,1987,4,3,158.52310349120265,Suburb,1Story,0,1,108281.93344048294
10986.253328979054,1990,1,1,189.2832913170386,Rural,2Story,0,1,66119.9119609713
8410.719388698884,2011,3,1,445.96800152346725,Suburb,1Story,0,0,68287.53313934947
11539.802299340068,2009,2,2,618.7853468845288,Suburb,2Story,0,1,115307.4038762933
10291.23264804412,1963,4,3,279.1177444976831,Suburb,Split,0,1,132954.14389019186
12905.934971598668,1951,5,3,684.7940917168808,Downtown,Split,0,0,158965.33237536188
7893.840718367943,2019,5,3,399.5449650984228,Suburb,1Story,0,1,125767.68987023496
9017.013560206695,1966,3,2,401.4489577611842,Downtown,1Story,0,1,93101.82929608147
8823.675540603526,1977,4,3,332.77860082407994,Downtown,2Story,0,1,156382.568375335
5609.455155603644,2015,1,3,123.04272819674526,Suburb,2Story,0,0,50000.0
10888.360831193728,1984,5,2,545.8628256869295,Suburb,Split,1,0,160022.54085330793
10783.165816539668,1954,3,1,842.5335425677138,Suburb,2Story,0,1,151445.8091389895
10015.340369927382,2014,4,1,487.4670952934873,Suburb,1Story,1,1,96892.68425102442
9296.238599874558,1989,4,2,129.8736716610296,Downtown,1Story,0,0,77895.53320961872
5753.887773848757,2005,4,3,656.0685623232893,Suburb,1Story,0,0,121398.37067174047
8738.064031703923,1985,4,2,175.04040197940216,Suburb,1Story,0,0,50000.0
8971.856450419691,1994,4,1,258.19312060216294,Downtown,1Story,0,1,86279.9502350015
7593.168192335143,1972,5,1,452.33236553728585,Rural,Split,0,1,98464.92441770632
9516.142865001973,1996,3,2,524.5686877080395,Rural,Split,0,1,121077.30518106888
11212.152570443615,1980,4,2,298.2671997666344,Downtown,1Story,0,0,56372.534411484194
15658.55770363159,1960,2,1,444.5367886868039,Rural,2Story,1,1,134169.87745098743
10523.733438495517,1959,2,2,643.0324801521369,Downtown,1Story,0,0,89954.8096071507
10772.651172168293,2016,3,1,670.4357769616037,Suburb,Split,0,1,82153.08375526109
9776.662252701499,1963,1,2,750.2912843628529,Suburb,1Story,0,1,102440.71993810922
4243.686354102875,1959,1,2,881.8837304586988,Rural,Split,0,1,99976.21685682618
9920.45837365235,1950,1,2,661.9778643322234,Suburb,Split,1,1,100422.7453045342
10180.690629823079,1954,2,1,456.6526971191519,Rural,1Story,1,0,66905.30411073849
17389.726337455857,1969,1,2,671.8627582245945,Rural,1Story,1,0,99620.30081475395
9422.917105656632,1957,5,1,593.3432468010365,Suburb,2Story,0,1,125919.79882606697
10904.642027000837,1992,4,1,601.2733955052508,Suburb,Split,0,1,98587.90595022887
9895.86469088427,1950,2,2,535.443757014337,Rural,2Story,0,1,58006.04461570222
6493.965887141404,2006,3,2,317.5891795692187,Suburb,1Story,1,1,102532.61822058968
13428.468443545062,2013,3,1,294.38071843561397,Downtown,Split,0,1,74087.36349347164
12255.799098060323,1977,4,1,480.5763597849715,Suburb,2Story,0,0,113101.12166405866
12373.095841129141,1986,2,3,529.7820151692744,Suburb,2Story,0,0,100428.01071201985
7271.837635615783,1996,1,1,364.1118154136574,Downtown,2Story,0,1,50000.0
14208.382932808297,1986,1,3,584.6683897217151,Suburb,1Story,0,0,62751.624121565976
5794.446811623157,1998,5,3,916.1531808078379,Suburb,1Story,0,1,183492.64909954212
11760.571281400811,1993,5,3,151.1338561443485,Rural,1Story,1,0,140321.2335085367
16571.366877429937,2005,1,2,616.4488955127522,Suburb,Split,1,1,109556.4536418979
7028.391024607935,1977,3,2,486.80507582183793,Suburb,1Story,0,1,86043.0295914516
8301.106811191685,1955,3,1,590.131111066931,Downtown,Split,0,0,75621.18948049555
10298.954095262923,2010,5,3,413.85705990794173,Rural,2Story,1,0,149881.07588073149
8489.573037651402,1969,4,2,470.7880229905666,Rural,2Story,1,1,136700.46194043063
5348.009706801602,1951,1,2,525.9000902016198,Rural,1Story,0,1,84129.84284426626
10205.688924418082,1986,5,2,439.67322329294785,Suburb,2Story,0,0,128992.79484221256
6813.088858821686,1969,5,2,195.89173652602025,Rural,1Story,0,1,96383.56102089849
11420.777291905544,1975,1,2,453.21699387110937,Downtown,Split,1,0,68270.76715145697
7241.72729729859,1978,1,3,216.7132743607612,Rural,2Story,0,1,52960.61032660513
14649.80321505262,1950,3,3,630.6386221160619,Downtown,1Story,0,1,142448.9444601579
7650.240122991288,1984,4,3,126.89097978437553,Rural,2Story,0,0,137890.86198576548
9033.815451382974,2019,4,3,705.7308758911779,Rural,2Story,1,1,156004.45444633448
12440.551652109009,2008,1,1,585.9126000406959,Downtown,1Story,0,1,64878.13060741823
6307.407050698134,2018,2,3,586.6777231467789,Rural,2Story,0,0,106043.25685179254
10682.379803812388,1982,5,2,67.13802643043208,Rural,2Story,0,1,95519.50353496528
13921.428262847285,2000,5,3,434.28011238168875,Rural,2Story,0,0,142151.38645336244
5177.550296316317,1961,1,1,730.712685731972,Suburb,2Story,0,0,55270.02452831752
10553.901575596912,1969,2,2,396.27840419394107,Downtown,Split,0,0,50000.0
10779.64838274527,2002,3,3,284.3875700072572,Rural,2Story,0,1,76518.50337675642
12345.46861533193,1992,1,3,372.66598099885755,Downtown,2Story,1,0,79199.67239108037
6289.147867365754,1999,1,3,486.3444754721324,Downtown,1Story,0,1,106739.08634809719
6038.630160747171,1978,5,2,329.72590993743773,Downtown,Split,0,1,104495.9898306998
11565.824696850694,2006,1,2,746.7634464178587,Rural,1Story,0,1,75371.81854170215
10890.954019699559,1988,1,1,487.0664940019215,Rural,1Story,0,1,65484.718775945024
10751.47855103763,2005,1,2,388.88613041041435,Downtown,1Story,0,1,50000.0
11039.344628490928,1992,5,2,239.73129463288413,Suburb,Split,1,1,150268.02379908206
7959.925835264527,1999,3,3,596.8893210557876,Downtown,1Story,0,1,86949.26358916
10696.761091483011,1972,3,2,592.3332589422727,Suburb,1Story,0,0,101267.31474726419
10879.217419896044,1993,1,3,341.55821876306163,Downtown,1Story,1,1,83311.14146760413
7856.945745920896,1987,5,3,52.73419433717095,Downtown,2Story,0,0,85574.29637002145
15597.32353343427,1972,3,2,582.1524379151768,Downtown,1Story,1,1,134919.52762172907
11421.498762735362,1994,3,1,462.63932174779956,Rural,Split,0,1,106525.99126503865
6426.089508392054,2001,3,1,567.2142335851338,Suburb,Split,0,0,89050.16969548435
11969.660825901488,1999,5,2,891.4349067279277,Suburb,2Story,0,0,141744.3119416625
7075.954989318036,1957,5,1,494.6336312581881,Downtown,Split,0,1,122938.4853011472
12361.253811227356,1950,1,3,397.23227663144564,Rural,Split,0,1,80631.6641249178
13475.786737022212,1957,4,3,270.53560647033197,Rural,2Story,0,1,121322.2621118569
7537.953044944868,1978,3,2,437.5156417009902,Suburb,1Story,0,1,89865.5406141599
12890.128387732966,1954,4,1,532.1154699231282,Rural,2Story,1,0,128224.73375564853
11238.342780809495,1996,5,1,510.66148411975206,Suburb,1Story,0,0,92281.65313017169
12466.18047998347,1983,5,3,844.6930680134205,Suburb,1Story,1,1,205487.18047789836
15690.378947961843,2014,5,2,599.8171130931885,Suburb,Split,0,1,155196.63241990868
9263.835651991389,2004,4,1,473.03982569855805,Rural,2Story,0,1,150762.649733142
7738.791506927531,1992,5,2,358.68788423330545,Suburb,Split,0,0,120488.75115284594
7331.45671112343,1979,1,1,553.334552756664,Suburb,Split,0,1,81822.03593589623
7552.5691451036855,1966,5,3,318.59836832346815,Downtown,1Story,1,1,124394.67834737236
9768.694871757687,1975,2,3,535.9662159075813,Suburb,Split,0,1,116229.9325902111
11023.45592444993,1957,4,2,597.4827853809687,Suburb,2Story,0,1,142213.4942755782
10830.072397990058,1996,2,3,456.7095554457105,Downtown,Split,0,1,125638.20436403445
12481.54974710807,1995,5,1,373.9427111869717,Downtown,Split,0,1,118731.27810364965
10039.005675633722,2017,1,3,62.94063053301882,Rural,1Story,0,0,50000.0
14360.60223147195,1982,3,2,728.7673452840781,Suburb,2Story,0,0,75991.67778098621
9206.029500286131,1950,5,2,580.6600780490563,Rural,Split,0,1,112164.3449601149
18160.507499768857,1968,1,2,585.5234563169564,Rural,1Story,0,1,73745.64439973117
11877.002043295019,1980,4,1,187.72953284454005,Downtown,Split,0,1,55476.48671858332
7428.5273307511525,1963,2,1,775.9677399480114,Rural,2Story,0,1,72808.3001090821
6787.322505816663,2002,2,1,406.95662667638396,Suburb,Split,0,1,75406.14557409039
11447.417245729555,1997,2,1,442.24093946010277,Downtown,Split,1,1,101270.59019966667
9329.611644022447,2018,4,1,286.14262891623497,Suburb,1Story,0,0,64812.552494835385
12142.001482276275,2011,1,3,142.61085373203036,Suburb,Split,0,0,50000.0
11419.712873720635,2015,4,1,731.4692623447133,Downtown,1Story,0,0,84497.41111825252
9781.513262029383,2013,2,1,757.3194738795248,Suburb,2Story,0,1,87846.74565049914
7459.618845794785,2019,5,3,466.8943697293345,Downtown,Split,1,1,210915.25753658995
5455.458325942406,2012,3,1,364.12308603873,Suburb,2Story,0,0,93667.49060654137
8660.455143798938,1982,4,2,424.59116617314834,Downtown,2Story,0,1,116800.05093778022
12569.196382970416,1990,4,1,430.0770019928901,Rural,Split,0,0,99707.35737034825
10642.281232390613,1997,1,1,260.0280555640803,Suburb,1Story,0,1,71125.12306813075
6262.783663864036,1962,1,2,441.5489569112319,Downtown,2Story,0,1,79852.44870078005
10519.542777553546,1980,4,2,530.6203985868651,Suburb,2Story,0,1,111472.01588857363
11155.952139186511,2017,2,2,703.6314495297504,Suburb,Split,0,0,68081.36786644862
7348.427691396601,1953,3,2,502.8488328027424,Suburb,Split,0,1,96010.44250254033
10461.175317836583,1968,1,1,184.7296582201128,Downtown,Split,0,1,64225.92800242242
10174.626155337999,2019,2,2,570.7095726397354,Rural,Split,0,0,73129.40138465533
6571.0891065081305,1962,5,2,448.81388766604925,Rural,Split,0,0,89612.89269161454
11073.36208104485,1972,1,3,774.0819387967733,Rural,Split,0,1,59545.87070516266
11682.353579104703,1950,2,2,785.8915604088015,Downtown,1Story,0,1,94990.7863226669
13249.153729525831,2003,2,2,792.8908624534599,Rural,2Story,0,1,82564.18980921141
13161.40615610471,1964,3,3,387.6824129253441,Downtown,1Story,0,1,95185.4169803029
5866.991896128727,2014,3,3,897.9710146675114,Suburb,1Story,0,1,163481.8712294033
7186.524880254632,1964,5,1,570.1885009791414,Suburb,Split,1,0,131904.2960728208
11545.10580162598,1970,2,3,825.2760811337266,Rural,2Story,1,0,106370.03961972705
11541.357852736626,1968,2,1,399.4760772336481,Downtown,1Story,0,1,76064.24306004716
11545.143058918144,2009,3,3,440.2806524780747,Suburb,Split,0,1,149448.5773960979
21558.19447196416,1982,1,3,554.805470534417,Downtown,Split,0,1,81741.93050329997
11712.671532079501,1998,1,1,530.3755219227879,Downtown,2Story,0,1,50000.0
13406.696920541797,1984,4,3,750.9623886938339,Suburb,1Story,0,1,152083.71793441672
12862.005290479607,1993,3,1,453.5741362903091,Downtown,1Story,0,1,97035.928085957
11954.173753917394,1960,4,3,732.9229980620713,Suburb,1Story,1,1,162568.13875055726
9054.192266078964,2015,3,2,646.4469014265306,Suburb,Split,0,1,107529.34182076796
12276.907661479801,1995,5,3,457.3215562785703,Suburb,2Story,0,0,109343.40339284767
7681.524356387285,1958,2,1,630.9353234964626,Downtown,2Story,0,1,110723.06589706415
9289.544179779974,1952,5,3,405.34699063339025,Suburb,1Story,0,0,81794.05827928637
8543.90935651269,1975,3,1,970.0411600011444,Downtown,Split,0,1,107908.27547738755
10245.622418158968,1997,2,1,-32.86646421488939,Suburb,1Story,0,1,50000.0
16943.975700020525,2015,1,2,634.5886408990078,Suburb,2Story,0,1,98467.70784989445
4398.204422224755,2019,1,2,147.08081814459058,Rural,Split,0,1,82011.23585912665
12058.780571123541,1977,4,1,454.8686593563863,Rural,1Story,0,0,84029.34457298068
5161.852386431045,1975,3,3,482.8783821057508,Rural,1Story,0,0,98554.85467452557
8584.2044026317,1974,3,1,801.5267117827368,Downtown,Split,0,1,111121.91392270793
13266.8517909021,1961,1,1,361.569557584622,Downtown,2Story,0,1,73377.6711853318
10192.840057286388,1954,5,3,761.6023831323556,Suburb,Split,0,1,172236.65650445194
6766.765666212082,1997,2,3,264.23667195504066,Suburb,1Story,1,1,100211.23036443553
7854.088872220095,1986,5,3,769.3339447509732,Suburb,1Story,0,1,163903.26615499705
12038.793246804027,1993,5,3,405.13091161930544,Suburb,1Story,1,1,170341.9693628906
7808.90010484859,1964,1,1,514.6869038482238,Downtown,1Story,1,0,67894.2352564623
10649.375768745924,1992,1,1,432.7242673779192,Suburb,2Story,0,1,66418.3418072266
10136.71551971144,1997,1,2,756.4726948231207,Suburb,2Story,0,1,86028.75713387765
8045.19895718255,2019,4,1,717.5479686467495,Rural,1Story,1,1,149015.66240419904
16431.832267975977,1995,5,3,588.700344116905,Suburb,2Story,0,1,119979.20929427502
11901.757066954033,1992,3,2,269.62632308264523,Suburb,2Story,0,1,72441.10628342921
3924.5722400271784,1970,2,3,356.99562639395145,Suburb,2Story,1,1,129244.13723356168
10559.362944308283,1972,4,1,294.2846948987749,Downtown,1Story,0,0,55808.07083799946
8014.640605694836,1996,3,2,50.371422641567335,Rural,Split,0,1,89600.9017220492
12557.300004388671,1964,5,3,752.2636203700092,Suburb,Split,0,1,150510.2343980353
7622.437784701898,1974,1,2,434.43529473146066,Suburb,Split,0,0,72811.08370101667
9655.790675599303,1985,5,2,432.30120714154054,Rural,1Story,0,1,141187.62910576674
11514.961836941371,2000,2,1,799.2204466851119,Suburb,2Story,0,1,84010.58854348831
12597.265582510365,1964,4,3,404.8022795227265,Downtown,2Story,0,1,115301.11967453045
6399.110778832672,2017,4,2,331.90581286281383,Suburb,1Story,0,0,56648.525459727316
8996.496292477155,1970,2,2,455.0508758970031,Downtown,1Story,0,1,80234.54645392034
8575.16406651713,1962,3,3,273.46618962462077,Downtown,Split,0,0,57556.08626981241
8040.012302278864,1968,3,2,568.8711538575913,Suburb,Split,0,0,83949.83065573122
15296.36272084329,1983,4,2,425.26758434716595,Rural,1Story,0,0,84957.97816544934
11214.945132882867,2017,4,2,398.5457178812376,Downtown,Split,0,1,97206.85130760107
6217.348136994864,2001,1,3,381.21936559593956,Rural,2Story,0,0,85977.6320035712
12753.585841164328,1976,3,3,478.75570123159775,Suburb,1Story,1,1,109141.10297985046
16366.4685910379,1978,2,3,516.6962251039702,Downtown,1Story,0,0,62537.173672871984
13097.39578165344,1977,3,3,396.00498231849565,Suburb,2Story,0,1,91667.00220593973
5441.89010213796,1984,1,1,428.24681278097063,Rural,2Story,0,1,50000.0
8547.297781401247,1957,4,2,483.69543463613024,Suburb,2Story,1,1,120434.67448018963
13800.73344755987,1965,4,3,463.51637289209225,Suburb,Split,0,1,115630.85613295436
7876.991603143658,1985,1,2,506.2151933750028,Downtown,1Story,0,1,77932.61592115887
11331.458284438686,1979,2,2,364.6658393503972,Suburb,Split,0,1,92643.78171094356
12323.902160288011,1967,4,1,700.9185818252981,Suburb,2Story,0,1,127295.32726107285
7219.208585265751,1951,5,3,519.3656354819034,Suburb,Split,0,0,85976.42229332654
9821.4239318146,1998,4,3,399.23064943502453,Downtown,2Story,0,0,115463.66458129813
276.1979797927823,1953,5,2,568.876843475707,Rural,Split,0,0,125584.5740078458
6926.83707599713,1956,1,3,485.1262802362571,Rural,Split,1,1,89677.59950834932
9242.29554582052,1988,1,2,153.23472910326637,Suburb,2Story,0,1,87907.8435367643
6256.650454105452,1962,4,2,568.1905380443253,Downtown,Split,0,1,139425.41804304905
14897.233911794905,1980,3,1,296.0987595231626,Suburb,1Story,0,1,77293.42265245519
5709.575866118102,2012,5,1,686.8855566462614,Rural,Split,1,1,146682.0074856096
8679.86653990905,2005,2,1,451.6500722213106,Downtown,Split,0,1,109198.19149532382
10392.221731858273,1991,4,2,656.0140594782129,Rural,1Story,1,1,149624.35043404013
14323.819867198346,2010,2,3,373.9562893604786,Rural,2Story,1,0,104541.79381990407
5692.413546461682,1991,4,1,513.9858534281279,Downtown,1Story,0,1,109305.348749388
13489.491256464878,2005,3,3,742.0487001013753,Downtown,Split,0,0,156799.41934195303
10030.699183058761,1985,3,1,446.1966907170355,Suburb,2Story,0,1,84579.83624554158
7055.474046856148,2017,3,1,381.83658025283904,Suburb,Split,0,0,73389.54421713417
11386.310422789813,1956,3,2,631.0081227563579,Rural,Split,0,1,88643.01598206861
10597.17908672041,2003,1,1,627.1323193501921,Downtown,1Story,0,1,61972.598913104026
8199.349368523615,1950,1,1,390.25017331703623,Downtown,1Story,1,0,50000.0
10209.406254970056,1993,5,2,102.90779591644754,Suburb,2Story,0,0,81332.81879770965
8844.05920941472,1994,2,3,377.9954045003288,Rural,2Story,1,1,80189.17766095599
10340.552035753744,1996,4,1,635.4719043372844,Rural,2Story,0,1,132107.49215679712
11986.39202356314,1962,4,2,344.9931621152552,Suburb,Split,0,1,109704.44877771665
14758.050448436055,1971,1,1,497.8124325967609,Downtown,1Story,1,1,89920.38797993881
6286.5535035194525,1970,4,2,368.5030124067312,Suburb,1Story,0,1,107439.25002471438
16399.1001239688,1958,1,3,113.56656749479006,Suburb,1Story,0,1,61077.63972632604
4143.736601432494,1975,5,3,364.90376459201445,Suburb,2Story,0,1,166169.4070206238
9544.644714893251,1958,2,2,634.6264041379425,Suburb,1Story,0,1,75251.31081735123
11764.951619453728,1964,5,2,25.949503986837552,Downtown,1Story,0,1,111382.26068112007
10842.975603205097,1959,3,2,550.4334700951151,Suburb,1Story,0,1,106989.92611728798
8131.901440538219,1991,3,3,262.78615372011734,Downtown,2Story,0,1,123160.41126832641
9375.633248928174,1973,3,1,621.6884138948384,Suburb,1Story,1,1,130251.27327830622
8520.997196023502,1998,5,3,642.8637871747306,Rural,2Story,0,1,159806.7762272438
8231.905729167365,1975,4,2,465.6104130177448,Downtown,1Story,1,1,113697.44829738176
12548.806291063074,1986,2,2,466.06636824375556,Rural,1Story,0,1,68850.75944099878
11071.046457895141,2017,3,3,338.72746057273974,Suburb,1Story,0,0,68409.31541194409
7921.271214218037,1999,3,2,230.88331997900679,Suburb,2Story,0,1,50000.0
12698.799626299751,1973,3,3,839.6185812667467,Suburb,2Story,0,1,135351.90378175306
10921.898562629827,1968,2,2,326.98571456577446,Downtown,1Story,1,0,81025.92791575477
12438.58635651688,2009,3,1,813.5592262392944,Rural,Split,0,1,117683.78094712374
11888.886525770837,1988,2,1,328.0999920399646,Downtown,2Story,0,1,69033.67407796594
7513.014967233782,1967,3,2,605.0380780675457,Downtown,2Story,0,0,94835.76035712182
8319.45687940909,1968,5,3,272.43856806927306,Suburb,1Story,0,1,155267.43120769178
12241.880815369785,1985,5,1,604.6790033804031,Rural,Split,1,1,152002.27076269293
11831.110796300394,2004,2,3,434.8825285693756,Suburb,1Story,1,0,118642.22189850832
9937.295218107556,2018,5,2,437.49676786486594,Downtown,2Story,0,0,110729.33762474285
10351.982149926345,1996,2,3,622.0046339568901,Suburb,2Story,0,1,120299.51391958894
13832.994687365275,1998,5,1,406.1717269841804,Rural,1Story,0,1,93454.16320168704
8225.28583349251,1982,5,3,214.3703009109805,Suburb,1Story,0,0,75249.64387388488
11641.292143510113,1970,2,3,652.2611126818905,Rural,Split,1,1,169862.67798881835
9393.422042698317,1971,4,2,270.81988200353436,Rural,Split,0,1,140461.01136686857
9346.956390318339,1997,5,2,603.303456879582,Suburb,2Story,0,1,99048.35247895471
13296.330555961571,1986,3,2,694.5993090666001,Downtown,Split,0,1,110740.66223936407
12476.249046964089,1964,4,1,424.90122272955654,Suburb,Split,1,1,128768.15048852032
12440.528908001916,1984,2,1,736.4705688183568,Downtown,2Story,0,1,102807.36536936564
13916.436421462988,1981,4,2,596.3567415722567,Downtown,2Story,0,0,140841.17937385215
10063.011524898277,1960,1,2,360.8277159710449,Suburb,2Story,0,1,50000.0
12045.858913884891,1959,1,1,780.285800453215,Downtown,2Story,0,1,52881.11210149063
9069.199730219632,2006,5,1,271.6656356521219,Downtown,1Story,0,0,97250.55025608401
10972.499057465326,1974,5,1,424.65991401928693,Suburb,2Story,0,1,97471.16001382958
9609.570836896946,1951,3,1,458.7370392761342,Suburb,2Story,0,1,50000.0
