# D1M* Full: crust + core
# From C. Mondal, X. Viñas, M. Centelles, and J.N. De, Phys. Rev. C 102, 015802 (2020)
#ρav      E/A-mn   P          E/V        P           Xn       Xe       Xμ
#(fm-3 )  (MeV)   (MeV fm-3 ) (g cm-3)   (erg cm-3)
# crust
0.0004   -0.74943    0.00056 6.6903e+11  8.9472e+29  0.20234  0.20234  0.00000
0.0006   -0.27892    0.00072 1.0040e+12  1.1545e+30  0.15285  0.15285  0.00000
0.000879  0.12384    0.00098 1.4716e+12  1.5760e+30  0.11938  0.11938  0.00000
0.00159   0.74518    0.00183 2.6636e+12  2.9277e+30  0.08500  0.08500  0.00000
0.00373   1.79723    0.00543 6.2557e+12  8.6995e+30  0.05853  0.05853  0.00000
0.00577   2.47121    0.00983 9.6839e+12  1.5749e+31  0.05115  0.05115  0.00000
0.00891   3.26236    0.01770 1.4966e+13  2.8359e+31  0.04624  0.04624  0.00000
0.0204    5.12315    0.05114 3.4334e+13  8.1938e+31  0.04048  0.04048  0.00000
0.03      6.12660    0.08046 5.0545e+13  1.2891e+32  0.03827  0.03827  0.00000
0.0475    7.40033    0.13496 8.0138e+13  2.1623e+32  0.03565  0.03565  0.00000
0.06      8.07662    0.17845 1.0130e+14  2.8591e+32  0.03453  0.03453  0.00000
0.07      8.53993    0.22176 1.1824e+14  3.5529e+32  0.03406  0.03406  0.00000
0.0789    8.92225    0.26701 1.3333e+14  4.2779e+32  0.03429  0.03429  0.00000
#Core 
0.0838    9.11446    0.27042 1.4164e+14  4.3326e+32  0.03502  0.03502  0.00000
0.09      9.35675    0.32190 1.5215e+14  5.1573e+32  0.03612  0.03612  0.00000
0.10      9.76819    0.42733 1.6913e+14  6.8466e+32  0.03765  0.03765  0.00000
0.11     10.21459    0.56487 1.8613e+14  9.0502e+32  0.03893  0.03893  0.00000
0.12     10.70424    0.73946 2.0316e+14  1.1848e+33  0.04000  0.04000  0.00000
0.13     11.23588    0.95653 2.2021e+14  1.5325e+33  0.04090  0.04082  0.00008
