# from L.G. Cao, U. Lombardo, C.W. Shen, N.V. Giai, Phys. Rev. C 73, 014313 (2006)
# with beta = 0.2
# \rho  proton    neutron
0.08	  0.9065    0.9328
0.10	  0.8792    0.9200
0.12	  0.8521    0.8919
0.14	  0.8400    0.8774
0.16	  0.8167    0.8627
0.18	  0.7923    0.8423
0.20	  0.7793    0.8307
0.22	  0.7672    0.8130
