Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
55,87.3355,52.2551,0.9993,1.0,5.2128,0.0,0.0,0.9384,0.9038
56,100.8569,37.9872,0.9255,1.0,5.1703,0.0,0.0,0.9178,0.9134
57,81.4987,73.1839,0.9995,1.0,5.2586,0.0,0.0,0.9694,0.9848
58,49.7961,78.0045,0.9995,1.0,5.3812,0.0,0.0,0.9286,0.9208
59,57.5398,55.0142,0.9979,1.0,5.4467,0.0,0.0,0.9452,0.9868
60,80.1782,111.5661,0.9994,1.0,5.1404,0.0,0.0,0.9854,0.9866
61,129.0258,113.4689,0.9996,1.0,5.0655,0.0,0.0,0.9738,0.9816
62,47.4614,47.8899,0.9994,1.0,5.3166,0.0,0.0,0.9738,0.9254
63,92.059,73.1336,0.9995,1.0,5.2174,0.0,0.0,0.8616,0.803
64,60.1128,115.9067,0.9946,1.0,5.2461,0.0,0.0,0.9796,0.9852
65,95.9092,42.6967,0.9995,1.0,5.1034,0.0,0.0,0.886,0.8822
66,78.8421,102.3963,0.9982,1.0,5.3524,0.0,0.0,0.9816,0.9816
67,98.6516,43.7728,0.9996,1.0,5.1194,0.0,0.0,0.9758,0.9802
68,135.5343,84.1354,0.9997,1.0,5.2685,0.0,0.0,0.9904,0.981
69,54.414,22.5779,0.9996,1.0,5.2072,0.0,0.0,0.9838,0.989
70,95.4458,103.8536,0.9995,1.0,5.3015,0.0,0.0,0.9802,0.9806
71,72.5596,47.6456,0.9996,1.0,5.2349,0.0,0.0,0.9792,0.959
72,60.698,64.0217,0.9995,1.0,5.1818,0.0,0.0,0.9216,0.9308
73,41.445,44.6905,0.9992,1.0,5.148,0.0,0.0,0.8404,0.836
74,40.3538,31.3035,0.999,1.0,5.0846,0.0,0.0,0.785,0.8024
75,78.3283,107.601,0.9972,1.0,5.1342,0.0,0.0,0.8018,0.8454
76,81.8474,80.4875,0.9995,1.0,5.0608,0.0,0.0,0.7648,0.7714
77,89.2875,65.3052,0.9994,1.0,5.1617,0.0,0.0,0.9846,0.976
78,102.6734,47.3524,0.9995,1.0,5.115,0.0,0.0,0.98,0.9662
79,108.0954,122.8871,0.9934,1.0,4.9613,0.0,0.0,0.9806,0.9818
80,59.5342,109.0405,0.9996,1.0,5.0086,0.0,0.0,0.9868,0.9848
81,95.8902,119.6554,0.9996,1.0,5.0971,0.0,0.0,0.9382,0.9564
82,106.7005,109.9262,0.9997,1.0,4.9722,0.0,0.0,0.963,0.9714
83,2.6167,4.7694,0.9898,1.0,5.198,0.0,0.0,0.7874,0.9416
84,92.0976,105.8281,0.9995,1.0,5.1487,0.0,0.0,0.9674,0.9738
85,73.682,68.402,0.9971,1.0,5.2269,0.0,0.0,0.9796,0.9828
86,61.122,87.5804,0.9994,1.0,5.2737,0.0,0.0,0.9652,0.9634
87,143.6193,64.3147,0.9995,1.0,5.038,0.0,0.0,0.9338,0.9686
88,55.8022,68.0457,0.9996,1.0,5.1508,0.0,0.0,0.9762,0.9618
89,75.9297,27.9462,0.9984,1.0,5.0675,0.0,0.0,0.9072,0.8988
90,70.587,96.8954,0.9992,1.0,5.329,0.0,0.0,0.912,0.7958
91,117.3098,62.9752,0.9987,1.0,5.2055,0.0,0.0,0.9798,0.9766
92,108.8442,21.2355,0.9967,1.0,5.1434,0.0,0.0,0.9524,0.9328
93,92.7533,46.9304,0.9993,1.0,5.2301,0.0,0.0,0.99,0.9906
94,0,0,0.0,1.0,0.0,0.0,0.0,0,0
95,45.6339,13.2644,0.9985,1.0,5.3463,0.0,0.0,0.9272,0.9274
96,101.5044,113.74,0.9959,1.0,5.1547,0.0,0.0,0.899,0.904
97,104.4898,80.2558,0.9994,1.0,5.1179,0.0,0.0,0.9304,0.9356
98,39.7883,13.7145,0.9968,1.0,5.3813,0.0,0.0,0.9542,0.9688
99,91.3339,29.307,0.9994,1.0,5.2155,0.0,0.0,0.9784,0.9848
100,73.8274,46.5527,0.9982,1.0,5.3025,0.0,0.0,0.984,0.99
101,0,0,0.0,1.0,0.0,0.0,0.0,0,0
102,0,0,0.0,1.0,0.0,0.0,0.0,0,0
103,0,0,0.0,1.0,0.0,0.0,0.0,0,0
104,110.5635,34.4752,0.9994,1.0,5.1818,0.0,0.0,0.8856,0.8828
105,144.4526,17.8228,0.9982,1.0,5.0974,0.0,0.0,0.9336,0.8692
106,46.9521,17.0337,0.9992,1.0,5.306,0.0,0.0,0.9842,0.9858
107,70.922,41.7917,0.999,1.0,5.0895,0.0,0.0,0.8786,0.8736
108,100.8358,130.9219,0.9988,1.0,5.1134,0.0,0.0,0.97,0.9796
109,43.5528,68.4348,0.9996,1.0,5.3248,0.0,0.0,0.9508,0.9308
110,62.6744,77.8701,0.9995,1.0,5.3727,0.0,0.0,0.9518,0.9558
111,31.9796,53.9229,0.9991,1.0,5.2304,0.0,0.0,0.643,0.947
112,38.7835,58.0293,0.9994,1.0,5.0867,0.0,0.0,0.93,0.9726
113,43.2266,28.3378,0.9972,1.0,5.1782,0.0,0.0,0.4842,0.5712
114,103.1635,76.044,0.9993,1.0,5.2197,0.0,0.0,0.7676,0.7384
115,65.6417,92.6392,0.9995,1.0,5.142,0.0,0.0,0.8602,0.8878
116,136.4438,86.913,0.9994,1.0,5.0445,0.0,0.0,0.9874,0.9888
117,51.2147,15.2954,0.9992,1.0,5.1386,0.0,0.0,0.8878,0.932
118,62.5365,16.4299,0.9992,1.0,5.4135,0.0,0.0,0.9708,0.9796
119,60.0908,23.8989,0.9994,1.0,5.2941,0.0,0.0,0.9228,0.9248
120,109.0905,54.8295,0.9994,1.0,5.1184,0.0,0.0,0.7962,0.856
121,63.7858,32.0005,0.9995,1.0,5.0837,0.0,0.0,0.9694,0.9696
122,18.5027,29.4928,0.9932,1.0,5.2932,0.0,0.0,0.9592,0.9602
123,114.6807,69.2216,0.9995,1.0,5.1396,0.0,0.0,0.868,0.8838
124,43.1017,48.5751,0.9994,1.0,5.2727,0.0,0.0,0.9746,0.8974
125,103.7022,73.6894,0.9996,1.0,5.1142,0.0,0.0,0.9804,0.9956
126,43.3452,61.9119,0.9991,1.0,5.5268,0.0,0.0,0.9688,0.8512
127,78.6652,31.4047,0.9996,1.0,5.3091,0.0,0.0,0.9576,0.9706
128,0,0,0.0,1.0,0.0,0.0,0.0,0,0
129,106.6705,67.1175,0.9994,1.0,5.1834,0.0,0.0,0.9928,0.983
130,112.2352,94.5848,0.9997,1.0,5.1899,0.0,0.0,0.991,0.9778
131,95.7389,146.8639,0.9993,1.0,5.0998,0.0,0.0,0.9796,0.9742
132,58.4873,52.0785,0.9994,1.0,5.1494,0.0,0.0,0.9618,0.969
133,84.0068,22.5976,0.9997,1.0,5.2007,0.0,0.0,0.9382,0.9424
134,110.6614,30.8886,0.9996,1.0,5.1085,0.0,0.0,0.9884,0.989
135,0,0,0.0,1.0,0.0,0.0,0.0,0,0
136,0,0,0.0,1.0,0.0,0.0,0.0,0,0
137,0,0,0.0,1.0,0.0,0.0,0.0,0,0
138,105.9335,41.5161,0.9995,1.0,5.0092,0.0,0.0,0.9044,0.9194
139,63.2025,63.3542,0.9984,1.0,4.9069,0.0,0.0,0.8472,0.958
140,82.8495,27.1664,0.9994,1.0,4.9832,0.0,0.0,0.95,0.964
141,84.6754,28.0426,0.9995,1.0,5.108,0.0,0.0,0.9102,0.9422
142,48.465,33.4345,0.9993,1.0,5.1984,0.0,0.0,0.9856,0.9868
143,105.279,53.1247,0.9997,1.0,4.9797,0.0,0.0,0.983,0.9924
144,140.1193,108.6145,0.999,1.0,5.079,0.0,0.0,0.996,0.987
145,95.8585,111.8924,0.9996,1.0,5.0179,0.0,0.0,0.975,0.9866
146,88.774,37.3434,0.9991,1.0,5.09,0.0,0.0,0.9206,0.849
147,64.1976,109.0019,0.9994,1.0,4.9073,0.0,0.0,0.9282,0.9458
148,82.0648,134.4688,0.9997,1.0,5.0671,0.0,0.0,0.8714,0.91
149,67.9573,66.9432,0.9996,1.0,5.0092,0.0,0.0,0.8532,0.8686
150,87.7325,38.6325,0.9985,1.0,5.105,0.0,0.0,0.7878,0.781
151,67.8311,13.7281,0.9987,1.0,5.1377,0.0,0.0,0.9494,0.9494
152,95.0953,16.5307,0.9993,1.0,5.2592,0.0,0.0,0.9234,0.9206
153,87.8094,32.1687,0.9996,1.0,5.2926,0.0,0.0,0.8682,0.8898
154,109.0613,46.9979,0.9995,1.0,5.2007,0.0,0.0,0.9766,0.985
155,107.1388,28.7721,0.9988,1.0,5.0647,0.0,0.0,0.9282,0.8706
156,113.1262,19.872,0.9992,1.0,5.1461,0.0,0.0,0.9814,0.9738
157,154.6672,84.3034,0.9996,1.0,5.0558,0.0,0.0,0.9064,0.8986
158,62.0501,81.2485,0.9996,1.0,5.1351,0.0,0.0,0.9876,0.993
159,86.8838,29.8806,0.9982,1.0,5.0187,0.0,0.0,0.9596,0.9422
160,101.0991,73.351,0.9996,1.0,5.2353,0.0,0.0,0.985,0.9866
161,74.9546,52.5667,0.9996,1.0,5.2777,0.0,0.0,0.9896,0.9954
162,104.3753,118.0246,0.9996,1.0,4.9981,0.0,0.0,0.9782,0.9698
163,27.4232,28.0015,0.9986,1.0,4.9841,0.0,0.0,0.9716,0.9744
164,78.0604,44.251,0.9988,1.0,4.8958,0.0,0.0,0.955,0.9626
165,75.4279,91.1262,0.9995,1.0,4.957,0.0,0.0,0.9752,0.9878
166,79.8566,43.222,0.9431,1.0,5.1019,0.0,0.0,0.8378,0.7538
167,56.349,29.0503,0.9986,1.0,5.094,0.0,0.0,0.881,0.8968
168,83.7839,91.7676,0.9996,1.0,5.054,0.0,0.0,0.9636,0.9734
169,115.9328,63.0534,0.9996,1.0,4.9577,0.0,0.0,0.9716,0.9664
170,73.1677,94.9838,0.9996,1.0,5.2102,0.0,0.0,0.9882,0.9694
171,31.5101,72.2207,0.9991,1.0,4.999,0.0,0.0,0.9648,0.9786
172,141.9301,124.2937,0.9991,1.0,5.0659,0.0,0.0,0.8772,0.8142
173,183.3131,112.9515,0.9994,1.0,5.0233,0.0,0.0,0.9436,0.9612
174,32.1387,63.9262,0.9984,1.0,5.1663,0.0,0.0,0.8686,0.8426
175,94.7051,33.3995,0.9972,1.0,5.0565,0.0,0.0,0.889,0.8866
176,82.4312,29.0552,0.9974,1.0,4.8951,0.0,0.0,0.882,0.8362
177,37.6419,48.2001,0.9992,1.0,4.9291,0.0,0.0,0.9362,0.9328
178,102.686,70.8173,0.9995,1.0,5.1154,0.0,0.0,0.9892,0.9924
179,172.3794,33.7386,0.9997,1.0,4.958,0.0,0.0,0.9784,0.9748
180,105.3658,157.2135,0.9996,1.0,5.1241,0.0,0.0,0.9028,0.8944
181,120.1188,126.891,0.9995,1.0,5.0894,0.0,0.0,0.8858,0.8738
182,92.9877,78.3354,0.9996,1.0,5.2184,0.0,0.0,0.9324,0.947
183,93.1389,39.0128,0.9985,1.0,5.0747,0.0,0.0,0.8652,0.8764
184,86.928,56.7376,0.9996,1.0,5.1104,0.0,0.0,0.8322,0.839
185,103.2399,67.1349,0.9995,1.0,5.0389,0.0,0.0,0.8532,0.8536
186,64.3543,43.1447,0.9994,1.0,5.2911,0.0,0.0,0.9452,0.9388
187,108.1388,113.3378,0.9997,1.0,5.0859,0.0,0.0,0.8474,0.796
188,126.8349,153.014,0.9995,1.0,4.9995,0.0,0.0,0.9552,0.9674
189,85.4081,72.3142,0.9995,1.0,5.1341,0.0,0.0,0.9754,0.9928
190,45.9189,23.7706,0.9986,1.0,5.3912,0.0,0.0,0.8846,0.9032
191,95.0965,92.6281,0.9996,1.0,5.2045,0.0,0.0,0.983,0.9882
192,109.0298,93.6632,0.9995,1.0,5.0182,0.0,0.0,0.9718,0.9818
193,84.9956,75.6802,0.9995,1.0,5.2699,0.0,0.0,0.913,0.919
194,47.5245,58.8117,0.9995,1.0,5.4569,0.0,0.0,0.9822,0.98
195,78.7773,83.6233,0.9997,1.0,5.3247,0.0,0.0,0.9908,0.994
196,116.0694,32.5222,0.9991,1.0,5.146,0.0,0.0,0.9548,0.9034
197,51.966,12.7478,0.9993,1.0,5.0965,0.0,0.0,0.861,0.863
198,84.7954,59.8331,0.9997,1.0,5.0528,0.0,0.0,0.9844,0.9892
199,71.9885,38.0758,0.9996,1.0,5.1634,0.0,0.0,0.9842,0.9868
200,102.1596,118.9852,0.9994,1.0,5.2319,0.0,0.0,0.98,0.9882
201,109.5771,70.6595,0.9996,1.0,5.0818,0.0,0.0,0.9826,0.9846
202,115.2812,59.7403,0.9994,1.0,5.4181,0.0,0.0,0.9466,0.92
203,125.7073,76.399,0.9995,1.0,5.096,0.0,0.0,0.9926,0.993
204,131.1447,91.014,0.9996,1.0,5.0193,0.0,0.0,0.9836,0.975
205,88.558,145.6858,0.999,1.0,5.104,0.0,0.0,0.8782,0.2854
206,82.109,72.8103,0.9995,1.0,5.1598,0.0,0.0,0.9352,0.9318
207,71.9556,57.2116,0.9992,1.0,5.0681,0.0,0.0,0.902,0.9056
208,69.6494,83.8534,0.9995,1.0,5.2613,0.0,0.0,0.9442,0.96
209,39.8776,35.1447,0.9989,1.0,5.1507,0.0,0.0,0.9646,0.8612
210,82.9306,20.77,0.9993,1.0,5.1844,0.0,0.0,0.9432,0.944
211,111.1039,99.5466,0.9991,1.0,5.0629,0.0,0.0,0.9558,0.9722
212,79.7781,109.8078,0.9996,1.0,5.255,0.0,0.0,0.9834,0.9828
213,85.7451,70.8908,0.9996,1.0,5.1858,0.0,0.0,0.9886,0.9746
214,47.4534,56.1791,0.9993,1.0,4.9861,0.0,0.0,0.9782,0.9738
215,76.4361,90.1694,0.9996,1.0,5.1783,0.0,0.0,0.9186,0.9212
216,109.5066,71.6881,0.9994,1.0,5.115,0.0,0.0,0.9632,0.9866
217,68.7484,42.8486,0.9994,1.0,5.3751,0.0,0.0,0.9624,0.983
218,85.4029,128.2663,0.9996,1.0,4.9401,0.0,0.0,0.917,0.936
219,49.3152,35.9588,0.9995,1.0,5.2847,0.0,0.0,0.7808,0.7922
220,89.5444,65.3462,0.999,1.0,5.1458,0.0,0.0,0.9572,0.9556
221,85.9862,60.2235,0.9982,1.0,5.169,0.0,0.0,0.97,0.9826
222,70.7815,61.282,0.9927,1.0,5.2248,0.0,0.0,0.6786,0.6888
223,87.3108,36.9829,0.9686,1.0,5.1143,0.0,0.0,0.784,0.7918
224,100.8872,79.5537,0.9996,1.0,5.1684,0.0,0.0,0.9322,0.9422
225,80.9889,86.3313,0.9996,1.0,5.0317,0.0,0.0,0.9664,0.9666
226,128.1685,113.1598,0.9994,1.0,5.0733,0.0,0.0,0.9848,0.9814
227,89.9821,25.8108,0.9995,1.0,5.1644,0.0,0.0,0.991,0.993
228,64.1846,32.6348,0.9995,1.0,5.2998,0.0,0.0,0.991,0.9856
229,66.7743,125.1569,0.9992,1.0,5.3666,0.0,0.0,0.8946,0.811
230,50.0462,18.5834,0.999,1.0,4.943,0.0,0.0,0.9626,0.9184
231,95.2506,100.035,0.9994,1.0,5.1164,0.0,0.0,0.937,0.9422
232,94.8589,125.3341,0.9996,1.0,5.1121,0.0,0.0,0.9256,0.9192
233,58.1616,41.2836,0.9991,1.0,5.2451,0.0,0.0,0.9412,0.969
234,68.0867,82.8736,0.9994,1.0,5.1592,0.0,0.0,0.9182,0.9342
235,0,0,0.0,1.0,0.0,0.0,0.0,0,0
236,84.1707,105.2865,0.9993,1.0,5.073,0.0,0.0,0.9864,0.9926
237,133.8734,30.3009,0.9993,1.0,5.028,0.0,0.0,0.9804,0.9924
238,133.5348,26.3314,0.9995,1.0,5.1872,0.0,0.0,0.8658,0.886
239,74.9976,41.4828,0.9995,1.0,5.0716,0.0,0.0,0.976,0.975
240,88.5495,167.7831,0.9997,1.0,4.9299,0.0,0.0,0.7754,0.8062
241,58.8716,56.6966,0.9993,1.0,5.2609,0.0,0.0,0.9772,0.9904
242,91.955,119.0041,0.9994,1.0,5.0949,0.0,0.0,0.8644,0.8496
243,102.8869,116.3388,0.9995,1.0,5.2025,0.0,0.0,0.986,0.995
244,45.3962,38.4436,0.999,1.0,5.2934,0.0,0.0,0.9832,0.9928
245,65.1144,91.0082,0.9996,1.0,5.2082,0.0,0.0,0.9784,0.9788
246,27.924,11.2956,0.9993,1.0,5.3744,0.0,0.0,0.9856,0.973
247,111.3532,64.016,0.9993,1.0,5.1476,0.0,0.0,0.9602,0.9624
248,78.3817,123.8938,0.9995,1.0,4.9843,0.0,0.0,0.9604,0.965
249,102.5887,60.5337,0.9996,1.0,5.0338,0.0,0.0,0.9182,0.9578
250,31.5432,23.8889,0.9989,1.0,5.44,0.0,0.0,0.9228,0.9422
251,77.4064,59.6972,0.9994,1.0,5.1822,0.0,0.0,0.9664,0.9832
252,88.018,97.1222,0.9996,1.0,5.0296,0.0,0.0,0.977,0.9886
253,73.6312,52.5268,0.9994,1.0,5.1284,0.0,0.0,0.9844,0.9898
254,54.2072,70.3675,0.9994,1.0,5.3189,0.0,0.0,0.9728,0.9852
255,95.5505,28.0573,0.9976,1.0,5.1244,0.0,0.0,0.9034,0.8498
256,0,0,0.0,1.0,0.0,0.0,0.0,0,0
257,0,0,0.0,1.0,0.0,0.0,0.0,0,0
258,0,0,0.0,1.0,0.0,0.0,0.0,0,0
259,0,0,0.0,1.0,0.0,0.0,0.0,0,0
260,88.2486,51.5083,0.9993,1.0,5.2254,0.0,0.0,0.9166,0.9316
261,78.5174,64.2642,0.9994,1.0,5.2598,0.0,0.0,0.909,0.9564
262,15.5439,19.9102,0.9945,1.0,5.485,0.0,0.0,0.8538,0.7878
263,73.5628,98.8665,0.9996,1.0,5.3716,0.0,0.0,0.7942,0.7946
264,93.2348,36.0742,0.9996,1.0,5.2995,0.0,0.0,0.9838,0.888
265,128.3966,121.319,0.9994,1.0,5.0983,0.0,0.0,0.9616,0.9698
266,91.2092,82.855,0.9993,1.0,5.1767,0.0,0.0,0.9132,0.9122
267,86.2345,35.4507,0.9989,1.0,5.1502,0.0,0.0,0.9382,0.957
268,110.6128,88.078,0.9995,1.0,5.2084,0.0,0.0,0.955,0.9458
269,0,0,0.0,1.0,0.0,0.0,0.0,0,0
270,74.1108,89.7643,0.9973,1.0,5.3153,0.0,0.0,0.9836,0.9816
271,107.1361,29.8811,0.9996,1.0,5.0993,0.0,0.0,0.9776,0.9852
272,94.285,19.2484,0.9995,1.0,5.2777,0.0,0.0,0.9706,0.9852
273,102.9313,39.1663,0.9995,1.0,4.9187,0.0,0.0,0.9742,0.9858
274,23.2795,38.967,0.9979,1.0,5.1271,0.0,0.0,0.7472,0.8944
275,118.1789,58.6531,0.9984,1.0,5.0379,0.0,0.0,0.8984,0.9138
276,77.2902,87.0359,0.9997,1.0,5.1887,0.0,0.0,0.8446,0.839
277,83.166,98.315,0.9986,1.0,5.2452,0.0,0.0,0.8288,0.8182
278,68.2633,13.3294,0.9983,1.0,5.2679,0.0,0.0,0.8476,0.855
279,89.643,45.47,0.9996,1.0,5.1847,0.0,0.0,0.9858,0.9882
280,81.1067,91.8929,0.9987,1.0,5.2612,0.0,0.0,0.9816,0.9912
281,96.4755,85.9714,0.9995,1.0,5.1264,0.0,0.0,0.9494,0.9534
282,99.0173,85.0909,0.9995,1.0,5.2962,0.0,0.0,0.9936,0.99
283,51.2065,60.9021,0.9989,1.0,5.2215,0.0,0.0,0.9868,0.9964
284,97.1344,65.6352,0.9995,1.0,5.1233,0.0,0.0,0.976,0.974
285,95.7146,47.9365,0.9995,1.0,5.0026,0.0,0.0,0.9036,0.936
286,46.1041,72.0088,0.9994,1.0,5.3737,0.0,0.0,0.9816,0.99
287,41.9324,9.5711,0.9992,1.0,5.2206,0.0,0.0,0.9648,0.971
288,88.099,32.1875,0.9994,1.0,5.1822,0.0,0.0,0.9378,0.9312
289,116.2876,9.248,0.9996,1.0,5.0742,0.0,0.0,0.9846,0.9846
290,0,0,0.0,1.0,0.0,0.0,0.0,0,0
291,0,0,0.0,1.0,0.0,0.0,0.0,0,0
292,0,0,0.0,1.0,0.0,0.0,0.0,0,0
293,0,0,0.0,1.0,0.0,0.0,0.0,0,0
294,125.3502,109.2935,0.9997,1.0,5.0494,0.0,0.0,0.9734,0.972
295,77.8042,67.1389,0.9995,1.0,5.1769,0.0,0.0,0.9816,0.9886
296,104.5503,113.8306,0.9995,1.0,5.2687,0.0,0.0,0.9258,0.9074
297,89.1356,147.6368,0.9996,1.0,5.1064,0.0,0.0,0.9868,0.9898
298,44.5048,83.4713,0.9996,1.0,5.1412,0.0,0.0,0.9652,0.9742
299,69.4098,76.5905,0.9992,1.0,5.0075,0.0,0.0,0.8754,0.8422
300,66.6274,39.4273,0.9995,1.0,5.2268,0.0,0.0,0.968,0.9744
301,10.3692,13.9,0.9929,1.0,5.0328,0.0,0.0,0.8966,0.9642
302,74.7091,80.2476,0.9995,1.0,5.1029,0.0,0.0,0.9146,0.966
303,49.6073,19.5119,0.9994,1.0,5.2389,0.0,0.0,0.9336,0.9296
304,77.5145,68.6058,0.9991,1.0,5.1302,0.0,0.0,0.9554,0.9432
305,122.0222,99.1035,0.9997,1.0,5.0377,0.0,0.0,0.9768,0.9828
306,88.2191,43.8163,0.9991,1.0,4.9884,0.0,0.0,0.9122,0.8924
307,0,0,0.0,1.0,0.0,0.0,0.0,0,0
308,105.7236,72.8575,0.9997,1.0,5.143,0.0,0.0,0.9812,0.9888
309,132.9238,105.1664,0.9997,1.0,5.0936,0.0,0.0,0.957,0.9754
310,59.8231,105.2558,0.9996,1.0,5.278,0.0,0.0,0.9814,0.994
311,67.6812,88.6575,0.9994,1.0,5.1804,0.0,0.0,0.9854,0.9904
312,105.055,112.5444,0.9996,1.0,4.9982,0.0,0.0,0.9814,0.9872
313,78.6652,69.6895,0.9994,1.0,5.1632,0.0,0.0,0.9462,0.9576
314,38.3727,22.148,0.9986,1.0,5.425,0.0,0.0,0.977,0.9868
315,46.9293,116.8989,0.9885,1.0,5.2717,0.0,0.0,0.9798,0.9924
316,84.0911,74.9268,0.9996,1.0,5.2229,0.0,0.0,0.9278,0.9056
317,172.1108,14.9907,0.9939,1.0,5.2856,0.0,0.0,0.8256,0.795
318,21.626,15.5467,0.9983,1.0,5.4438,0.0,0.0,0.9752,0.9904
319,96.001,89.1908,0.9996,1.0,5.2628,0.0,0.0,0.9878,0.9952
320,95.7351,88.5325,0.9996,1.0,5.1788,0.0,0.0,0.9864,0.9898
321,72.2208,36.9503,0.9993,1.0,5.2952,0.0,0.0,0.982,0.9798
322,38.5496,36.6011,0.9992,1.0,5.4403,0.0,0.0,0.951,0.9618
323,15.1089,45.1412,0.999,1.0,5.3749,0.0,0.0,0.9758,0.986
324,93.7518,88.3506,0.9995,1.0,5.1637,0.0,0.0,0.9798,0.991
325,67.9929,74.4124,0.9992,1.0,5.2025,0.0,0.0,0.9502,0.9584
326,50.2891,44.1783,0.9991,1.0,5.4063,0.0,0.0,0.9646,0.9738
