Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
58,195.9195,31.8111,0.9992,1.0,4.6095,0.0,0.0,0.9682,0.995
59,259.4127,74.7653,0.9998,1.0,4.77,0.0,0.0,0.996,0.9996
60,333.2531,379.7106,0.9999,1.0,4.5176,0.0,0.0,0.9892,0.99
61,173.3829,115.4353,0.9997,1.0,4.6892,0.0,0.0,0.9874,0.9906
62,271.0072,27.3075,0.9993,1.0,4.647,0.0,0.0,0.9644,0.9556
63,278.5933,136.2353,0.9997,1.0,4.507,0.0,0.0,0.9944,0.9978
64,267.6142,51.1698,0.9998,1.0,4.4631,0.0,0.0,0.9938,0.997
65,285.7616,304.0265,0.9998,1.0,4.6152,0.0,0.0,0.9962,0.9998
66,94.7208,79.8831,0.9975,1.0,4.6506,0.0,0.0,0.9804,0.99
67,241.2243,63.2863,0.9997,1.0,4.7144,0.0,0.0,0.9906,0.9952
68,280.9864,120.5593,0.9998,1.0,4.6128,0.0,0.0,0.9876,0.9888
69,221.9325,145.6882,0.9998,1.0,4.5514,0.0,0.0,0.997,0.9996
70,251.946,82.3116,0.9998,1.0,4.7119,0.0,0.0,0.9956,0.9988
71,199.2131,27.1944,0.9996,1.0,4.5434,0.0,0.0,0.9375,0.9512
72,287.8863,263.6423,0.9998,1.0,4.5766,0.0,0.0,0.9962,1.0
73,213.9122,127.7774,0.9998,1.0,4.8221,0.0,0.0,0.9944,0.9952
74,305.8309,294.4159,0.9999,1.0,4.6098,0.0,0.0,0.971,0.965
75,109.3149,132.5565,0.9998,1.0,4.7874,0.0,0.0,0.9878,0.9976
76,403.5578,391.2749,0.9999,1.0,4.6833,0.0,0.0,0.9976,0.998
77,348.6207,262.1349,0.9996,1.0,4.5766,0.0,0.0,0.9746,0.8672
78,307.0449,297.7219,0.9998,1.0,4.4834,0.0,0.0,0.995,0.9996
79,282.3318,61.2413,0.9993,1.0,4.5706,0.0,0.0,0.9914,0.9732
80,255.4499,45.1416,0.9992,1.0,4.6004,0.0,0.0,0.9826,0.9844
81,292.4103,84.6472,0.9998,1.0,4.4987,0.0,0.0,0.9962,0.997
82,247.5418,94.5113,0.9996,1.0,4.6023,0.0,0.0,0.9936,0.9982
83,189.9977,26.7355,0.9997,1.0,4.6363,0.0,0.0,0.9802,0.9874
84,83.0777,155.6775,0.9999,1.0,4.7496,0.0,0.0,0.9966,0.998
85,314.6765,193.8071,0.9996,1.0,4.5869,0.0,0.0,0.994,0.9976
86,239.4087,127.0312,0.9997,1.0,4.7639,0.0,0.0,0.9512,0.9592
87,195.6162,62.4339,0.9996,1.0,4.7251,0.0,0.0,0.9728,0.9784
88,178.5674,42.2029,0.9998,1.0,4.5665,0.0,0.0,0.9512,0.9938
89,155.6231,172.1541,0.9998,1.0,4.7967,0.0,0.0,0.946,0.9538
90,314.8167,302.1007,0.9999,1.0,4.7043,0.0,0.0,0.9966,0.997
91,304.4104,89.9199,0.9997,1.0,4.709,0.0,0.0,0.9912,0.9982
92,130.0472,62.7218,0.9998,1.0,4.7295,0.0,0.0,0.9954,0.9998
93,77.064,56.9287,0.9986,1.0,4.6783,0.0,0.0,0.9858,0.9936
94,140.9546,96.7977,0.9993,1.0,4.8762,0.0,0.0,0.9908,0.9954
95,268.7489,28.1476,0.9998,1.0,4.5971,0.0,0.0,0.9868,0.9992
96,277.2591,296.4941,0.9999,1.0,4.7331,0.0,0.0,0.9954,0.997
97,213.107,201.7083,0.9998,1.0,4.8068,0.0,0.0,0.9982,1.0
98,191.6335,29.3821,0.9995,1.0,4.609,0.0,0.0,0.991,0.997
99,317.7839,78.8648,0.9996,1.0,4.5745,0.0,0.0,0.9962,0.9986
100,270.8149,58.4441,0.9998,1.0,4.6473,0.0,0.0,0.9978,0.9992
101,348.2454,184.5618,0.9998,1.0,4.7244,0.0,0.0,0.9984,0.9992
102,168.5714,184.01,0.9998,1.0,4.6043,0.0,0.0,0.9666,0.971
103,269.2652,102.6536,0.9997,1.0,4.6642,0.0,0.0,0.9962,0.9996
104,266.3338,28.7915,0.9997,1.0,4.8022,0.0,0.0,0.9622,0.9626
105,193.4331,83.0716,0.9989,1.0,4.7399,0.0,0.0,0.985,0.9906
106,123.0139,38.9073,0.9991,1.0,4.7103,0.0,0.0,0.8508,0.7666
107,180.8463,29.0385,0.9998,1.0,4.6148,0.0,0.0,0.9974,0.998
108,337.4675,262.2879,0.9998,1.0,4.5462,0.0,0.0,0.9904,0.9934
109,205.114,35.4716,0.9995,1.0,4.8752,0.0,0.0,0.9594,0.9818
110,301.6148,62.3932,0.9997,1.0,4.8058,0.0,0.0,0.9956,0.996
111,158.2544,86.3248,0.9995,1.0,4.7687,0.0,0.0,0.9838,0.9764
112,346.9684,408.3632,0.9998,1.0,4.5837,0.0,0.0,0.9934,0.9968
113,70.8631,69.6123,0.9992,1.0,4.6557,0.0,0.0,0.984,0.9958
114,232.1281,27.2677,0.9998,1.0,4.7817,0.0,0.0,0.9966,0.9804
115,247.836,122.4624,0.9998,1.0,4.7095,0.0,0.0,0.996,0.999
116,183.8814,158.0185,0.9999,1.0,4.9589,0.0,0.0,0.9928,0.9994
117,144.0278,63.8922,0.9995,1.0,4.8316,0.0,0.0,0.973,0.9898
118,225.4157,231.8332,0.9997,1.0,4.7492,0.0,0.0,0.9956,0.9986
119,288.1812,292.0873,0.9999,1.0,4.6107,0.0,0.0,0.9962,0.9984
120,246.2024,309.3094,0.9999,1.0,4.5007,0.0,0.0,0.9956,0.9996
121,284.6535,103.747,0.9998,1.0,4.6203,0.0,0.0,0.9666,0.9656
122,259.8273,154.5234,0.9998,1.0,4.688,0.0,0.0,0.9946,0.9926
123,308.1007,196.4026,0.9968,1.0,4.7305,0.0,0.0,0.8822,0.8816
124,306.6946,46.3898,0.9995,1.0,4.635,0.0,0.0,0.9818,0.9882
125,239.9182,196.1129,0.9992,1.0,4.7371,0.0,0.0,0.9146,0.9324
126,285.431,67.3653,0.9998,1.0,4.703,0.0,0.0,0.9926,0.9968
