Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,405.2226,137.1787,0.9998,1.0,4.8225,0.0,0.0,0.9644,0.9732
1,98.8469,177.8093,0.9999,1.0,4.7727,0.0,0.0,0.9826,0.9906
2,226.761,205.7269,0.9998,1.0,4.7183,0.0,0.0,0.957,0.979
3,260.7283,336.0125,0.9998,1.0,4.8002,0.0,0.0,0.972,0.9672
4,366.1686,79.6131,0.9998,1.0,4.8329,0.0,0.0,0.9676,0.9762
5,255.3414,154.7424,0.9997,1.0,4.6607,0.0,0.0,0.9642,0.9868
6,156.6596,272.3274,0.9999,1.0,4.9069,0.0,0.0,0.9884,0.9924
7,252.4234,98.8068,0.9997,1.0,4.7195,0.0,0.0,0.9932,0.9968
8,170.2693,16.3381,0.9962,1.0,4.6371,0.0,0.0,0.87,0.7867
9,458.5831,80.6946,0.9996,1.0,4.7168,0.0,0.0,0.9633,0.8033
10,264.4393,259.8073,0.9999,1.0,4.6694,0.0,0.0,0.938,0.9236
11,313.4526,257.1874,0.9996,1.0,4.7253,0.0,0.0,0.9252,0.9382
12,127.0306,87.6123,0.9998,1.0,4.6829,0.0,0.0,0.968,0.9764
13,275.6349,92.6736,0.9994,1.0,4.73,0.0,0.0,0.993,0.9972
14,210.2799,29.1533,0.9996,1.0,4.7403,0.0,0.0,0.8834,0.8996
15,359.2877,225.2602,0.9997,1.0,4.6691,0.0,0.0,0.9954,0.995
16,0,0,0,1.0,0,0.0,0.0,0,0
17,280.6164,234.6884,0.9998,1.0,4.8805,0.0,0.0,0.9767,0.9233
18,464.6833,104.9302,0.9998,1.0,4.6527,0.0,0.0,0.9958,0.997
19,235.519,152.8434,0.9993,1.0,4.8789,0.0,0.0,0.9628,0.9882
20,345.0881,194.6788,0.9998,1.0,4.6508,0.0,0.0,0.9824,0.9796
21,299.9124,127.1785,0.9997,1.0,4.568,0.0,0.0,0.9718,0.9924
22,307.7034,264.5479,0.9999,1.0,4.768,0.0,0.0,0.9352,0.944
23,423.5207,122.004,0.9998,1.0,4.826,0.0,0.0,0.9918,0.9972
24,280.9392,201.9769,0.9998,1.0,5.0197,0.0,0.0,0.9944,0.9924
25,112.8365,195.6703,0.9997,1.0,4.8419,0.0,0.0,0.9912,0.9956
26,392.9573,16.735,0.9995,1.0,4.7637,0.0,0.0,0.9904,0.9932
27,387.2196,152.2864,0.9999,1.0,4.8865,0.0,0.0,0.9896,0.9842
28,240.7657,40.9344,0.9995,1.0,4.7012,0.0,0.0,0.9926,0.9972
29,466.5758,264.5898,0.9998,1.0,4.7443,0.0,0.0,0.98,0.8867
