l0,l1,fidelity,cs0,cs1
1,0,0.9828,0,0
2,1,0.9775,0,0
3,2,0.95,0,0
4,3,0.95,0,0
5,4,0.9821,0,0
6,5,0.965,0,0
6,7,0.97,0,0
8,7,0.979,0,0
9,8,0.9602,0,0
10,9,0.95,0,0
11,10,0.95,0,0
14,13,0.95,0,0
15,14,0.95,0,0
16,15,0.95,0,0
17,16,0.95,0,0
