Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,34.524,9.62,0.9972,1.0,0.0,0.0,0.0,0.9841,0.8466
1,34.459,8.321,0.9993,1.0,0.0,0.0,0.0,0.9708,0.942
2,18.917,5.222,0.9979,1.0,0.0,0.0,0.0,0.9842,0.9346
3,31.079,42.79,0.9987,1.0,0.0,0.0,0.0,0.9949,0.8958
4,32.353,9.3,0.9994,1.0,0.0,0.0,0.0,0.9856,0.947
5,30.132,6.954,0.9994,1.0,0.0,0.0,0.0,0.9871,0.9102
6,34.827,4.462,0.9991,1.0,0.0,0.0,0.0,0.9704,0.926
7,28.269,13.429,0.9995,1.0,0.0,0.0,0.0,0.9885,0.9434
8,30.782,16.393,0.9991,1.0,0.0,0.0,0.0,0.9696,0.9251
