Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,392.2351,266.3295,0.9998,1.0,4.6889,0.0,0.0,0.9654,0.9856
1,106.4195,185.6897,0.9995,1.0,4.7413,0.0,0.0,0.985,0.9834
2,325.35,426.3744,0.9999,1.0,4.9148,0.0,0.0,0.9918,0.9944
3,260.4479,397.4596,0.9997,1.0,4.8512,0.0,0.0,0.9844,0.9872
4,285.5073,167.4934,0.9998,1.0,4.7353,0.0,0.0,0.991,0.9888
5,274.2688,238.7728,0.9998,1.0,4.8588,0.0,0.0,0.9946,0.9944
6,278.7682,202.0516,0.9998,1.0,4.7932,0.0,0.0,0.9942,0.9932
7,204.49,42.9159,0.9995,1.0,4.9018,0.0,0.0,0.9672,0.9688
8,284.0439,185.4887,0.9998,1.0,4.936,0.0,0.0,0.9838,0.9896
9,303.2094,69.6542,0.9997,1.0,4.6975,0.0,0.0,0.9954,0.993
10,240.4014,347.5519,0.9832,1.0,4.8217,0.0,0.0,0.936,0.9962
11,163.928,99.4145,0.9985,1.0,4.6905,0.0,0.0,0.9814,0.9944
12,219.8349,293.7776,0.9999,1.0,5.0632,0.0,0.0,0.9884,0.988
13,398.7607,385.216,0.9996,1.0,4.8247,0.0,0.0,0.9846,0.9944
14,227.269,118.2354,0.9998,1.0,4.868,0.0,0.0,0.9718,0.9914
15,349.3318,229.2637,0.9997,1.0,4.8094,0.0,0.0,0.9922,0.9954
16,304.4643,186.9792,0.9996,1.0,4.8609,0.0,0.0,0.9874,0.9936
17,292.9303,287.8936,0.9998,1.0,4.9774,0.0,0.0,0.9764,0.9852
18,143.887,185.9878,0.9993,1.0,4.9925,0.0,0.0,0.9716,0.982
19,287.1425,188.8602,0.9998,1.0,4.8027,0.0,0.0,0.9906,0.9652
20,221.2355,238.8492,0.9998,1.0,4.845,0.0,0.0,0.9846,0.889
21,190.4088,168.7053,0.9998,1.0,4.5896,0.0,0.0,0.9914,0.993
22,351.5803,336.665,0.9997,1.0,4.6745,0.0,0.0,0.9842,0.9888
23,373.6416,293.7445,0.9997,1.0,4.8056,0.0,0.0,0.977,0.9962
24,268.3018,14.2028,0.9998,1.0,4.9478,0.0,0.0,0.9936,0.9948
25,207.791,309.4271,0.9997,1.0,4.8384,0.0,0.0,0.9928,0.9944
26,113.294,27.4622,0.9998,1.0,4.7808,0.0,0.0,0.9914,0.9946
27,274.2424,235.9431,0.9999,1.0,4.7129,0.0,0.0,0.983,0.9906
28,333.1282,26.3068,0.9998,1.0,4.6573,0.0,0.0,0.9886,0.9906
29,226.4635,251.8111,0.9998,1.0,4.7485,0.0,0.0,0.971,0.966
30,299.3682,477.0103,0.9998,1.0,4.792,0.0,0.0,0.986,0.989
31,258.0688,36.7141,0.9998,1.0,4.9053,0.0,0.0,0.9926,0.9958
32,191.8316,410.7209,0.9998,1.0,4.749,0.0,0.0,0.992,0.9904
33,210.9618,217.4079,0.9998,1.0,4.7324,0.0,0.0,0.9894,0.9892
34,241.8936,233.549,0.9997,1.0,4.738,0.0,0.0,0.9788,0.9824
35,247.3573,351.2481,0.9998,1.0,4.9258,0.0,0.0,0.9686,0.9686
36,286.3268,319.2668,0.9997,1.0,4.9758,0.0,0.0,0.9896,0.9914
37,231.8251,182.7048,0.9999,1.0,4.8585,0.0,0.0,0.991,0.9972
38,283.0861,27.7415,0.9998,1.0,4.7173,0.0,0.0,0.9884,0.993
39,361.3242,140.1725,0.9998,1.0,4.8885,0.0,0.0,0.9944,0.9932
40,222.876,40.8027,0.9988,1.0,4.9595,0.0,0.0,0.9776,0.9812
41,257.1842,409.3091,0.9997,1.0,4.8114,0.0,0.0,0.9892,0.9928
42,285.9657,68.8114,0.9998,1.0,4.905,0.0,0.0,0.9654,0.9684
43,255.8015,440.8868,0.9998,1.0,4.8135,0.0,0.0,0.9878,0.991
44,191.9389,82.0594,0.9969,1.0,4.6119,0.0,0.0,0.9788,0.9898
45,261.1184,251.4937,0.9998,1.0,4.8292,0.0,0.0,0.9838,0.9906
46,216.6419,198.9517,0.9995,1.0,4.7598,0.0,0.0,0.9292,0.9412
47,33.618,35.7789,0.9987,1.0,4.7884,0.0,0.0,0.945,0.9772
48,270.9456,92.4671,0.9999,1.0,4.6948,0.0,0.0,0.9852,0.9826
49,165.4816,14.697,0.9997,1.0,4.9214,0.0,0.0,0.92,0.9533
50,266.1253,56.9155,0.9975,1.0,5.0126,0.0,0.0,0.9333,0.96
51,181.6169,177.8304,0.9997,1.0,4.8491,0.0,0.0,0.9798,0.9806
52,197.9617,212.2159,0.9997,1.0,4.9063,0.0,0.0,0.9772,0.985
53,107.8464,138.8213,0.9998,1.0,4.8557,0.0,0.0,0.962,0.9674
54,251.8538,348.7489,0.9998,1.0,4.9538,0.0,0.0,0.9886,0.9878
55,406.948,187.106,0.9998,1.0,4.7975,0.0,0.0,0.9928,0.9904
56,87.3119,163.7814,0.9998,1.0,4.7754,0.0,0.0,0.9814,0.982
57,103.7538,203.2245,0.9998,1.0,4.6584,0.0,0.0,0.9928,0.9968
58,363.6904,46.9686,0.9998,1.0,4.7574,0.0,0.0,0.9754,0.9886
59,244.3173,330.1889,0.9998,1.0,4.8037,0.0,0.0,0.9758,0.9826
60,113.3459,138.1853,0.9984,1.0,4.6861,0.0,0.0,0.9574,0.961
61,342.3047,312.9327,0.9998,1.0,4.9162,0.0,0.0,0.9884,0.992
