Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,10.4,15.8,1.0,1.0,9.74,0.0,0.0,0.999,0.981
1,21.7,38.3,1.0,1.0,9.7,0.0,0.0,0.999,0.987
2,14.6,25.7,1.0,1.0,9.91,0.0,0.0,0.999,0
3,20,36.1,1.0,1.0,9.85,0.0,0.0,0.999,0.986
4,16.2,19.2,1.0,1.0,9.7,0.0,0.0,0.999,0.984
