l0,l1,fidelity,cs0,cs1
155,156,0.9675,0,0
156,157,0.9798,0,0
158,157,0.986,0,0
158,159,0.9769,0,0
159,160,0.9701,0,0
160,161,0.9909,0,0
163,139,0.9516,0,0
164,143,0.9677,0,0
165,147,0.9869,0,0
168,159,0.9686,0,0
169,162,0.9885,0,0
170,171,0.9831,0,0
170,169,0.987,0,0
171,196,0.9709,0,0
171,172,0.9823,0,0
172,173,0.9884,0,0
173,174,0.9565,0,0
173,163,0.9672,0,0
174,175,0.9475,0,0
175,176,0.8896,0,0
176,177,0.9482,0,0
177,178,0.987,0,0
177,164,0.8215,0,0
178,179,0.9854,0,0
179,180,0.9783,0,0
180,181,0.9835,0,0
181,165,0.9822,0,0
181,182,0.9863,0,0
182,183,0.9736,0,0
183,184,0.977,0,0
184,185,0.9857,0,0
185,166,0.9402,0,0
186,185,0.9793,0,0
186,187,0.9872,0,0
188,189,0.9858,0,0
188,187,0.9889,0,0
189,167,0.9819,0,0
190,189,0.9769,0,0
190,191,0.984,0,0
192,191,0.9858,0,0
193,192,0.9862,0,0
193,168,0.987,0,0
194,193,0.9838,0,0
194,195,0.9856,0,0
197,209,0.9765,0,0
197,175,0.0,0,0
198,179,0.9902,0,0
198,213,0.989,0,0
199,183,0.9706,0,0
200,221,0.9873,0,0
200,187,0.9816,0,0
201,191,0.989,0,0
201,225,0.9913,0,0
202,229,0.9819,0,0
202,195,0.9809,0,0
204,205,0.9796,0,0
204,203,0.9872,0,0
205,206,0.9844,0,0
205,196,0.9775,0,0
206,207,0.9863,0,0
207,208,0.9854,0,0
208,209,0.9775,0,0
209,210,0.9774,0,0
210,211,0.983,0,0
211,232,0.9836,0,0
211,212,0.9727,0,0
212,213,0.9882,0,0
213,214,0.9819,0,0
214,215,0.9871,0,0
215,233,0.9839,0,0
215,216,0.9887,0,0
217,218,0.9813,0,0
217,199,0.9836,0,0
217,216,0.9838,0,0
219,218,0.9807,0,0
219,220,0.9824,0,0
220,221,0.9682,0,0
222,221,0.9177,0,0
222,223,0.9299,0,0
223,224,0.8461,0,0
223,235,0.0,0,0
224,225,0.9879,0,0
226,227,0.9781,0,0
226,225,0.9874,0,0
227,228,0.9861,0,0
228,229,0.9813,0,0
230,203,0.9813,0,0
231,207,0.9865,0,0
234,219,0.9837,0,0
235,257,0.0,0,0
236,227,0.9606,0,0
237,230,0.9782,0,0
237,238,0.9703,0,0
238,239,0.953,0,0
239,240,0.988,0,0
241,242,0.984,0,0
241,240,0.976,0,0
241,231,0.9838,0,0
242,243,0.983,0,0
243,244,0.9812,0,0
244,245,0.965,0,0
245,246,0.9773,0,0
245,232,0.9875,0,0
246,247,0.9811,0,0
247,248,0.9807,0,0
248,249,0.9894,0,0
249,233,0.984,0,0
250,249,0.9801,0,0
250,251,0.9735,0,0
251,252,0.9480,0,0
252,253,0.9874,0,0
253,254,0.9771,0,0
253,234,0.9804,0,0
254,255,0.9633,0,0
255,256,0.0,0,0
256,257,0.0,0,0
257,258,0.0,0,0
258,259,0.0,0,0
259,260,0.0,0,0
259,269,0.0,0,0
260,261,0.9761,0,0
261,236,0.9779,0,0
262,263,0.9135,0,0
262,261,0.9146,0,0
264,239,0.9861,0,0
264,273,0.9866,0,0
265,243,0.9806,0,0
265,277,0.9828,0,0
266,281,0.9811,0,0
266,247,0.9829,0,0
267,251,0.9771,0,0
267,285,0.9823,0,0
268,289,0.9852,0,0
268,255,0.9551,0,0
269,293,0.0,0,0
270,263,0.9601,0,0
270,297,0.9832,0,0
271,272,0.9848,0,0
272,273,0.9815,0,0
274,273,0.9821,0,0
274,275,0.9724,0,0
275,276,0.9565,0,0
276,277,0.9889,0,0
277,278,0.9523,0,0
278,279,0.9637,0,0
279,280,0.9706,0,0
280,281,0.978,0,0
281,282,0.9854,0,0
282,283,0.9805,0,0
283,284,0.9809,0,0
284,285,0.9844,0,0
286,285,0.9835,0,0
286,287,0.9813,0,0
287,288,0.9778,0,0
288,289,0.9843,0,0
289,290,0.0,0,0
290,291,0.0,0,0
291,292,0.0,0,0
291,303,0.0,0,0
292,293,0.0,0,0
293,294,0.0,0,0
294,295,0.9882,0,0
295,296,0.9872,0,0
296,297,0.9728,0,0
298,271,0.9873,0,0
299,275,0.9789,0,0
300,279,0.9853,0,0
301,283,0.9051,0,0
302,287,0.9688,0,0
304,295,0.9854,0,0
305,298,0.9873,0,0
305,306,0.9243,0,0
306,307,0.0,0,0
307,332,0.0,0,0
307,308,0.0,0,0
308,309,0.9878,0,0
309,310,0.9879,0,0
309,299,0.9823,0,0
310,311,0.9822,0,0
311,312,0.9869,0,0
312,313,0.9838,0,0
313,300,0.985,0,0
314,313,0.9688,0,0
314,315,0.9479,0,0
316,317,0.9764,0,0
316,315,0.7247,0,0
317,301,0.8936,0,0
318,319,0.973,0,0
318,317,0.9615,0,0
320,321,0.9829,0,0
320,319,0.9901,0,0
321,302,0.9647,0,0
322,321,0.8691,0,0
322,323,0.9724,0,0
323,324,0.9504,0,0
324,325,0.9809,0,0
325,326,0.9666,0,0
325,303,0.9778,0,0
326,327,0.9162,0,0
328,329,0.9693,0,0
328,327,0.9198,0,0
329,304,0.9646,0,0
330,329,0.9806,0,0
330,331,0.985,0,0
332,341,0.0,0,0
333,345,0.9285,0,0
333,311,0.9814,0,0
334,349,0.9849,0,0
334,315,0.9541,0,0
335,319,0.9879,0,0
335,353,0.9849,0,0
336,323,0.9603,0,0
336,357,0.9796,0,0
337,327,0.9806,0,0
337,361,0.9667,0,0
338,365,0.9657,0,0
338,331,0.9883,0,0
339,366,0.8906,0,0
339,340,0.9865,0,0
340,341,0.973,0,0
341,342,0.9464,0,0
343,342,0.978,0,0
343,344,0.9851,0,0
344,345,0.9815,0,0
345,346,0.0,0,0
346,347,0.9884,0,0
347,348,0.9902,0,0
348,349,0.9517,0,0
350,349,0.9676,0,0
350,351,0.9653,0,0
351,352,0.9819,0,0
352,353,0.9838,0,0
353,354,0.956,0,0
354,355,0.9688,0,0
355,370,0.9542,0,0
355,356,0.9176,0,0
356,357,0.9675,0,0
357,358,0.988,0,0
358,359,0.9867,0,0
359,360,0.9891,0,0
360,361,0.9766,0,0
362,361,0.9621,0,0
362,363,0.9887,0,0
363,364,0.9848,0,0
364,365,0.9496,0,0
367,343,0.9874,0,0
368,347,0.9821,0,0
369,351,0.9793,0,0
371,359,0.985,0,0
372,363,0.9776,0,0
373,366,0.9731,0,0
374,373,0.9479,0,0
374,375,0.9092,0,0
375,376,0.8922,0,0
376,377,0.9386,0,0
377,367,0.9799,0,0
377,378,0.9787,0,0
378,379,0.974,0,0
379,380,0.9218,0,0
380,381,0.9866,0,0
381,368,0.9854,0,0
381,382,0.9872,0,0
382,383,0.9893,0,0
383,384,0.9897,0,0
384,385,0.9889,0,0
385,369,0.9864,0,0
385,386,0.9733,0,0
386,387,0.9731,0,0
388,389,0.9671,0,0
388,387,0.9591,0,0
389,390,0.9502,0,0
389,370,0.9426,0,0
391,392,0.9878,0,0
391,390,0.9539,0,0
392,393,0.9837,0,0
393,371,0.98,0,0
394,393,0.9804,0,0
394,395,0.9841,0,0
395,405,0.9773,0,0
396,395,0.9115,0,0
396,397,0.9158,0,0
397,372,0.9673,0,0
397,398,0.9649,0,0
398,399,0.9656,0,0
400,408,0.9703,0,0
400,375,0.9339,0,0
401,379,0.9829,0,0
401,412,0.9886,0,0
402,416,0.9825,0,0
402,383,0.9597,0,0
403,420,0.9883,0,0
403,387,0.9859,0,0
404,391,0.9636,0,0
404,424,0.9493,0,0
406,432,0.9827,0,0
406,399,0.9772,0,0
408,409,0.9875,0,0
408,407,0.9845,0,0
410,411,0.982,0,0
410,409,0.9802,0,0
411,412,0.9873,0,0
412,413,0.9814,0,0
413,414,0.9726,0,0
414,415,0.8604,0,0
415,416,0.9410,0,0
416,417,0.9827,0,0
417,418,0.9858,0,0
418,419,0.9904,0,0
419,420,0.9824,0,0
421,420,0.9814,0,0
421,422,0.9722,0,0
423,422,0.984,0,0
424,425,0.9867,0,0
424,423,0.9525,0,0
425,426,0.9737,0,0
427,428,0.9902,0,0
427,426,0.0,0,0
428,405,0.9926,0,0
429,430,0.9467,0,0
429,428,0.9881,0,0
430,431,0.967,0,0
432,431,0.985,0,0
