Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
0,12,2.7,0.9989,1.0,0.0,5.4292,0.0,0.971,0.897
1,22,9.3,0.9989,1.0,0.0,4.9958,0.0,0.922,0.801
2,4,7.1,0.9961,1.0,0.0,5.6717,0.0,0.978,0.883
3,14,17.8,0.998,1.0,0.0,5.111,0.0,0.96,0.885
4,9,10.3,0.9987,1.0,0.0,5.8502,0.0,0.968,0.901
5,16,3.3,0.9982,1.0,0.0,4.963,0.0,0.944,0.868
