0.270000E-03   0.400000E+02   0.290897E+00   0.975057E+02   0.137506E+03   0.495400E+02   0.386713E+03   0.513872E-03   -.178486E+01   -.177492E+01   0.451376E+12   1   0.993675E-02   -.134060E-11   -.247574E+02   0.128310E+00   0.261787E+02   0.439320E+00   0.558041E+01   0.671310E+00   0.589690E+01   0.519097E-01   0.983905E-01   0.222005E-08   0.568738E-05   0.399989E+02   0.946094E+02   0.134608E+03
0.303750E-03   0.400000E+02   0.271293E+00   0.107442E+03   0.147442E+03   0.487534E+02   0.321898E+03   0.549149E-03   -.157754E+01   -.156844E+01   0.507909E+12   1   0.909732E-02   -.128177E-11   -.250684E+02   0.239458E+00   0.266009E+02   0.439787E+00   0.559270E+01   0.675936E+00   0.591486E+01   0.515773E-01   0.984447E-01   0.258073E-08   0.244216E-04   0.399987E+02   0.955876E+02   0.135586E+03
0.341719E-03   0.400000E+02   0.250275E+00   0.119824E+03   0.159824E+03   0.481535E+02   0.264948E+03   0.580133E-03   -.138206E+01   -.137375E+01   0.571517E+12   1   0.831321E-02   -.100714E-11   -.253153E+02   0.323940E+00   0.269322E+02   0.440202E+00   0.560374E+01   0.679541E+00   0.593041E+01   0.512810E-01   0.985008E-01   0.246422E-08   0.500003E-04   0.399988E+02   0.964386E+02   0.136437E+03
0.384434E-03   0.400000E+02   0.230424E+00   0.133593E+03   0.173593E+03   0.475927E+02   0.217383E+03   0.613144E-03   -.119851E+01   -.119099E+01   0.643082E+12   1   0.751770E-02   -.803091E-12   -.255525E+02   0.403937E+00   0.272494E+02   0.440614E+00   0.561254E+01   0.682899E+00   0.594328E+01   0.510457E-01   0.985120E-01   0.281712E-08   0.807696E-04   0.399987E+02   0.971211E+02   0.137120E+03
0.432488E-03   0.400000E+02   0.211715E+00   0.148933E+03   0.188933E+03   0.470704E+02   0.178138E+03   0.648464E-03   -.102597E+01   -.101913E+01   0.723599E+12   1   0.683874E-02   -.732620E-12   -.257783E+02   0.480250E+00   0.275516E+02   0.441057E+00   0.562321E+01   0.686196E+00   0.595800E+01   0.507627E-01   0.985535E-01   0.266669E-08   0.116774E-03   0.399988E+02   0.979204E+02   0.137919E+03
0.486549E-03   0.400000E+02   0.194608E+00   0.165541E+03   0.205541E+03   0.465473E+02   0.145959E+03   0.688673E-03   -.863298E+00   -.857116E+00   0.814190E+12   1   0.618203E-02   -.603362E-12   -.260099E+02   0.558308E+00   0.278612E+02   0.441510E+00   0.563304E+01   0.689491E+00   0.597188E+01   0.505034E-01   0.985666E-01   0.278421E-08   0.158327E-03   0.399988E+02   0.986564E+02   0.138655E+03
0.547367E-03   0.400000E+02   0.178944E+00   0.183534E+03   0.223534E+03   0.460248E+02   0.119630E+03   0.734526E-03   -.709298E+00   -.703714E+00   0.916112E+12   1   0.558354E-02   -.527344E-12   -.262462E+02   0.638212E+00   0.281774E+02   0.442007E+00   0.564313E+01   0.692850E+00   0.598607E+01   0.502387E-01   0.985741E-01   0.290342E-08   0.206003E-03   0.399988E+02   0.994060E+02   0.139405E+03
0.615788E-03   0.400000E+02   0.164654E+00   0.202934E+03   0.242934E+03   0.454976E+02   0.981170E+02   0.787337E-03   -.562798E+00   -.557758E+00   0.103079E+13   1   0.503966E-02   -.489987E-12   -.264899E+02   0.720827E+00   0.285037E+02   0.442541E+00   0.565363E+01   0.696302E+00   0.600077E+01   0.499650E-01   0.985738E-01   0.303992E-08   0.260467E-03   0.399988E+02   0.100177E+03   0.140176E+03
0.692762E-03   0.400000E+02   0.151644E+00   0.223776E+03   0.263776E+03   0.449628E+02   0.805464E+02   0.848566E-03   -.422676E+00   -.418127E+00   0.115981E+13   1   0.454916E-02   -.482451E-12   -.267429E+02   0.806776E+00   0.288427E+02   0.443128E+00   0.566466E+01   0.699901E+00   0.601614E+01   0.496793E-01   0.985645E-01   0.316496E-08   0.322506E-03   0.399988E+02   0.100978E+03   0.140977E+03
0.779357E-03   0.400000E+02   0.139821E+00   0.246080E+03   0.286080E+03   0.444175E+02   0.661980E+02   0.919924E-03   -.287867E+00   -.283757E+00   0.130497E+13   1   0.411038E-02   -.502036E-12   -.270071E+02   0.896606E+00   0.291967E+02   0.443761E+00   0.567625E+01   0.703620E+00   0.603225E+01   0.493811E-01   0.985450E-01   0.333917E-08   0.393029E-03   0.399988E+02   0.101810E+03   0.141809E+03
