Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
74,38.94,15.16,0.9994,1.0,6.969,4.384,30,1.0,1.0
75,86.28,36.24,0.9993,1.0,6.712,3.96,30,1.0,1.0
76,72.64,43.21,0.9997,1.0,7.023,4.379,30,1.0,1.0
77,63.45,42.31,0.9996,1.0,6.762,4.08,30,1.0,1.0
78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,88.1,13.59,0.9992,1.0,6.574,4.219,30,1.0,1.0
80,57.94,33.69,0.9994,1.0,6.871,4.498,30,1.0,1.0
81,62.03,41.53,0.9975,1.0,6.605,4.281,44,1.0,1.0
82,78.29,40.56,0.9997,1.0,6.907,4.612,42,1.0,1.0
83,64.09,35.11,0.9996,1.0,6.648,4.517,30,1.0,1.0
84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,66.86,46.93,0.9996,1.0,6.691,4.691,30,1.0,1.0
86,57,28.18,0.9964,1.0,6.994,4.809,30,1.0,1.0
87,71.3,40.85,0.9993,1.0,6.733,4.352,30,1.0,1.0
88,60.77,43.81,0.9998,1.0,7.042,4.603,30,1.0,1.0
89,79.52,49.33,0.9997,1.0,6.779,4.248,30,1.0,1.0
90,68.97,41.23,0.9997,1.0,7.087,4.691,30,1.0,1.0
91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,71.68,43.12,0.9997,1.0,6.567,3.981,30,1.0,1.0
96,74.83,35.81,0.9994,1.0,6.87,4.413,30,1.0,1.0
97,51.6,40.48,0.9995,1.0,6.608,4.167,30,1.0,1.0
98,56.02,40.32,0.9997,1.0,6.911,4.558,30,1.0,1.0
99,80.23,40.48,0.9995,1.0,6.653,4.137,42,1.0,1.0
100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,71.06,37.6,0.9974,1.0,6.701,4.14,30,1.0,1.0
102,60.12,39.96,0.9996,1.0,7.007,4.39,30,1.0,1.0
103,57.19,29.83,0.9995,1.0,6.751,4.122,30,1.0,1.0
104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,60.46,32.96,0.9986,1.0,6.867,4.498,30,1.0,1.0
107,94.49,41.55,0.9999,1.0,6.601,4.195,30,1.0,1.0
108,89.08,36.48,0.9997,1.0,6.901,4.559,30,1.0,1.0
109,82.7,38.45,0.9939,1.0,6.64,4.3,30,1.0,1.0
110,89.53,33.46,0.9998,1.0,6.943,4.643,30,1.0,1.0
111,96.5,45.28,0.9998,1.0,6.681,4.286,30,1.0,1.0
112,63.11,38.58,0.9995,1.0,6.989,4.573,30,1.0,1.0
113,89.04,38.71,0.9963,1.0,6.728,4.312,42,1.0,1.0
114,80.33,36.81,0.9999,1.0,7.031,4.605,30,1.0,1.0
115,79.11,41.19,0.9998,1.0,6.773,4.301,30,1.0,1.0
116,34.96,26.35,0.9998,1.0,7.077,4.718,30,1.0,1.0
117,63.71,47.41,0.9997,1.0,6.484,4.026,30,1.0,1.0
118,61.03,45.13,0.9996,1.0,6.787,4.297,30,1.0,1.0
119,53.55,40.8,0.9996,1.0,6.523,4.032,30,1.0,1.0
120,36.71,43.79,0.9997,1.0,6.825,4.316,30,1.0,1.0
121,73.18,44.89,0.9998,1.0,6.557,3.952,30,1.0,1.0
122,72.52,23.83,0.998,1.0,6.865,4.305,30,1.0,1.0
123,68.36,34.8,0.9994,1.0,6.604,4.062,30,1.0,1.0
124,58.81,40.47,0.9996,1.0,6.907,4.418,30,1.0,1.0
125,70.91,43.79,0.9996,1.0,6.648,4.009,30,1.0,1.0
126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
