l0,l1,fidelity,cs0,cs1
0,1,0.945,0,0
1,2,0.945,0,0
2,3,0.923,0,0
3,4,0.9419,0,0
4,5,0.937,0,0
5,6,0.956,0,0
6,7,0.9419,0,0
7,8,0.924,0,0
8,9,0.943,0,0
