Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
55,11.92,1.97,0.9967,1.0,0.0,4.394,0.0,0.94,0.8428
56,18.21,1.85,0.9983,1.0,0.0,4.615,0.0,0.8672,0.5198
57,12.75,0.14,0.9978,1.0,0.0,4.003,0.0,0.9396,0.7622
58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,10.64,0.83,0.9979,1.0,0.0,4.532,0.0,0.891,0.7352
61,20.06,2.49,0.998,1.0,0.0,4.078,0.0,0.9524,0.8428
62,12.96,5.87,0.9978,1.0,0.0,4.204,0.0,0.9308,0.852
63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,21.16,1.57,0.9958,1.0,0.0,4.663,0.0,0.9292,0.8368
66,13.34,2.31,0.9971,1.0,0.0,4.085,0.0,0.9718,0.8666
67,12.24,2.8,0.9981,1.0,0.0,4.865,0.0,0.944,0.74
68,20.89,4.28,0.9969,1.0,0.0,4.227,0.0,0.9396,0.8912
69,11.07,3.16,0.9983,1.0,0.0,4.642,0.0,0.9636,0.6736
70,23.31,3.62,0.9985,1.0,0.0,4.227,0.0,0.9656,0.8388
71,16.76,4.15,0.997,1.0,0.0,4.642,0.0,0.9498,0.8624
