l0,l1,fidelity,cs0,cs1
0,1,0.949,0,0
1,2,0.935,0,0
2,3,0.958,0,0
3,4,0.955,0,0
4,5,0.952,0,0
5,6,0.957,0,0
6,7,0.97,0,0
7,8,0.98,0,0
8,9,0.98,0,0
10,11,0.961,0,0
11,12,0.981,0,0
12,13,0.988,0,0
13,14,0.986,0,0
14,15,0.985,0,0
15,16,0.995,0,0
16,17,0.973,0,0
17,18,0.998,0,0
18,19,0.988,0,0
0,10,0.969,0,0
1,11,0.968,0,0
2,12,0.995,0,0
3,13,0.991,0,0
4,14,0.98,0,0
5,15,0.979,0,0
6,16,0.992,0,0
7,17,0.992,0,0
8,18,0.99,0,0
9,19,0.979,0,0
