# density [fm^{-3}],E/A (0) [MeV],E/A Std (0) [MeV],E/A (2) [MeV],E/A Std (2) [MeV],E/A (3) [MeV],E/A Std (3) [MeV],E/A (4) [MeV],E/A Std (4) [MeV]
0.05,-6.85334990794945,2.015094672303005,-8.810210049779926,0.599764551623409,-8.245976927391894,0.17933995255581828,-8.369703642309105,0.05632005107441441
0.055,-7.119844011314854,2.295416289879876,-9.257846940905438,0.7050448465096548,-8.644059912621742,0.2168861992787149,-8.786782140166906,0.06777983135239726
0.06,-7.351260151423048,2.585823016420096,-9.691459301413488,0.8175742194673242,-9.02401255039149,0.258742176945122,-9.192971215137732,0.08265645539147407
0.065,-7.554677891697793,2.8858448332336435,-10.11375397462507,0.9370816004715479,-9.390112397202756,0.30449052696335993,-9.588797725753466,0.09956728787807624
0.06999999999999999,-7.736091218866932,3.1951029076141375,-10.526792427779583,1.063426839450129,-9.745507688508951,0.35410111137606337,-9.974091512716768,0.11838998931992187
0.07499999999999998,-7.900472136330791,3.513272674032164,-10.932109516616038,1.196505512094288,-10.092316343798302,0.4076112830132342,-10.348245631190366,0.13921407063662936
0.07999999999999999,-8.051862279840861,3.8400686384367955,-11.330806927424419,1.336225066933778,-10.431741229403997,0.46505637093543206,-10.710392500688613,0.16211947379072994
0.08499999999999999,-8.19347770789318,4.175236827727325,-11.723630342086835,1.482500606558244,-10.76419295242522,0.5264633707075291,-11.0595231439911,0.18716002501174375
0.08999999999999998,-8.327817248464271,4.518549979481086,-12.111035120735323,1.6352547525733903,-11.089413411886198,0.5918555051894023,-11.394567431085306,0.21437857852205586
0.09499999999999997,-8.456768300486146,4.869803851131275,-12.493243121309206,1.7944176407390182,-11.4065951963712,0.6612557531392584,-11.714447392507282,0.2438174916041811
0.09999999999999998,-8.581706389435567,5.228814146561966,-12.87029215500661,1.9599264638483596,-11.714493540494004,0.7346881928574645,-12.018111856064934,0.27552211116311165
0.10499999999999998,-8.70358637337631,5.595413905174072,-13.242079013867624,2.131724745055079,-12.011528778879438,0.8121780759514967,-12.304558129661018,0.3095406052451434
0.10999999999999997,-8.823024294993957,5.969451288305094,-13.60839671537542,2.30976156396048,-12.295878195523983,0.8937514529857203,-12.572844733804232,0.34592270067553854
0.11499999999999998,-8.940369574091164,6.350787713037953,-13.968966478110815,2.4939908587153203,-12.565556853776798,0.9794347765114294,-12.82209800392593,0.3847185152912891
0.11999999999999997,-9.05576771683991,6.73929628353973,-14.323464874949423,2.684370844444566,-12.81848747152253,1.0692546277981423,-13.05151455734449,0.4259778230159304
0.12499999999999996,-9.169214004767127,7.134860471249526,-14.67154657975334,2.880863543713493,-13.052559767733328,1.1632375767410588,-13.26036103554361,0.4697497181539034
0.12999999999999995,-9.280598798402934,7.537372999660714,-15.012863107091107,3.083434408086183,-13.265679891919717,1.2614101372084219,-13.447972120193299,0.516082541105158
0.13499999999999995,-9.389745188214874,7.946734895809853,-15.347077934566187,3.2920520079950917,-13.455810716899578,1.363798775909746,-13.613747523122584,0.5650239376041704
0.13999999999999996,-9.49643975852814,8.362854677352509,-15.673878384463023,3.506687772241377,-13.621003816078883,1.4704299437484305,-13.757148437245633,0.6166209654338481
0.14499999999999996,-9.60045722790528,8.785647650340039,-15.99298462527804,3.727315763740493,-13.759423999290448,1.5813301113266949,-13.877693783753784,0.6709202023360678
0.14999999999999997,-9.701579705433687,9.21503529806206,-16.304156138488906,3.95391248261493,-13.869367248029448,1.6965257999882035,-13.974956478516106,0.7279678359430439
0.15499999999999997,-9.79961126454873,9.650944745535313,-16.60719597550633,4.1864566909320455,-13.949272882658988,1.8160436057020422,-14.048559861003014,0.7878097319373157
0.15999999999999995,-9.894388482891372,10.093308287489258,-16.901953110871546,4.424929255371726,-13.997730748029426,1.939910216069429,-14.098174374616065,0.850491483246624
0.16499999999999992,-9.985787538302247,10.542062970204135,-17.18832316823682,4.669313005287789,-14.013484131195582,2.068152421816907,-14.12351454221789,0.9160584450386368
0.16999999999999993,-10.073728409755859,10.99715021945833,-17.46624778511614,4.91959260425551,-13.995429105940275,2.2007971242471798,-14.124336259410484,0.9845557597958361
0.17499999999999993,-10.158176662022015,11.458515508295303,-17.735712842011708,5.175754433590592,-13.942610891826916,2.3378713398732422,-14.100434400636004,1.056028375755873
0.17999999999999994,-10.239143247541506,11.926108059436267,-17.99674577773112,5.43778648654208,-13.854217801534105,2.47940220316018,-14.051640728204802,1.1305210609108243
0.18499999999999994,-10.31668270775117,12.399880578033747,-18.249412177981867,5.705678272084218,-13.729573260061443,2.6254169680593975,-13.977822078682948,1.2080784141700731
0.18999999999999995,-10.390890116395894,12.879789011141932,-18.49381180446653,5.979420727380902,-13.568126338999718,2.775943008942113,-13.878878802650433,1.2887448749098047
0.19499999999999995,-10.461897044195211,13.365792330819911,-18.730074221282848,6.259006138164446,-13.369441194750834,2.931007821446061,-13.754743429104565,1.3725647319924956
0.1999999999999999,-10.529866816068534,13.857852338212602,-18.958354144298937,6.544428066394484,-13.133185745798983,3.09063902374615,-13.605379521948635,1.4595821332713557
0.2049999999999999,-10.59498926156084,14.355933486301032,-19.1788266304211,6.83568128465057,-12.859119879372884,3.2548643587021755,-13.43078070296906,1.5498410964571034
0.2099999999999999,-10.657475163054187,14.860002719287785,-19.39168220826832,7.132761716772346,-12.547083458164707,3.423711697232741,-13.230969811789691,1.6433855220512592
0.2149999999999999,-10.717550541332457,15.370029326813661,-19.59712202879018,7.435666384278001,-12.196984310518019,3.5972090431433945,-13.005998178385198,1.7402592087111766
0.21999999999999992,-10.775450929519138,15.885984811386152,-19.795353116249316,7.744393358072981,-11.80878641596064,3.7753845394516516,-12.755944982272922,1.8405058711142668
0.22499999999999992,-10.831415724373073,16.407842767560208,-19.986583763413364,8.058941714937374,-11.382498408667743,3.958266476053704,-12.480916682223324,1.9441691599330388
0.22999999999999993,-10.885682723936043,16.93557877155195,-20.171019142188015,8.379311498238339,-10.918162552290596,4.145883298421466,-12.181046491037705,2.0512926832474894
0.23499999999999993,-10.938482909405138,17.46917028009229,-20.348857146440423,8.705503682279005,-10.415844243834727,4.338263616824807,-11.856493885657983,2.1619200284003313
